,id_of_Plant,id_of_Market,id_of_Month,id_of_Product,deliveryVar
3483,Los Angeles,Japan,Feb-07,626S,0.0
3484,Los Angeles,Japan,Feb-07,676RS,0.0
3485,Los Angeles,Japan,Feb-07,676S,0.0
3486,Los Angeles,Japan,Feb-07,900S,0.0
3487,Los Angeles,Japan,Feb-07,929S,23.0
3488,Los Angeles,Japan,Feb-07,996RS,0.0
3489,Los Angeles,Japan,Feb-07,996S,0.0
3490,Los Angeles,Japan,Feb-07,Bandit 1200,0.0
3491,Los Angeles,Japan,Feb-07,Bandit 1200S,90.0
3492,Los Angeles,Japan,Feb-07,Bandit 900,0.0
3493,Los Angeles,Japan,Feb-07,Boulevard,0.0
3494,Los Angeles,Japan,Feb-07,CRS550,31.0
3495,Los Angeles,Japan,Feb-07,CRX500,0.0
3496,Los Angeles,Japan,Feb-07,CRX600,0.0
3497,Los Angeles,Japan,Feb-07,CRX650,0.0
3498,Los Angeles,Japan,Feb-07,Enduro 350,0.0
3499,Los Angeles,Japan,Feb-07,Enduro 450,0.0
3500,Los Angeles,Japan,Feb-07,Enduro 550,0.0
3501,Los Angeles,Japan,Feb-07,KingTwin,0.0
3502,Los Angeles,Japan,Feb-07,MegaTwin,0.0
3503,Los Angeles,Japan,Feb-07,RoadLiner,0.0
3504,Los Angeles,Japan,Feb-07,RoadStar,0.0
3505,Los Angeles,Japan,Feb-07,ST1200,0.0
3506,Los Angeles,Japan,Feb-07,ST1200R,0.0
3507,Los Angeles,Japan,Feb-07,ST900,0.0
3508,Los Angeles,Japan,Feb-07,Victory,0.0
3509,Los Angeles,Japan,Jan-07,200S,127.0
3510,Los Angeles,Japan,Jan-07,300S,30.0
3511,Los Angeles,Japan,Jan-07,600S,0.0
3512,Los Angeles,Japan,Jan-07,626S,0.0
3513,Los Angeles,Japan,Jan-07,676RS,0.0
3514,Los Angeles,Japan,Jan-07,676S,0.0
3515,Los Angeles,Japan,Jan-07,900S,0.0
3516,Los Angeles,Japan,Jan-07,929S,22.0
3517,Los Angeles,Japan,Jan-07,996RS,0.0
3518,Los Angeles,Japan,Jan-07,996S,0.0
3519,Los Angeles,Japan,Jan-07,Bandit 1200,0.0
3520,Los Angeles,Japan,Jan-07,Bandit 1200S,89.0
3521,Los Angeles,Japan,Jan-07,Bandit 900,0.0
3522,Los Angeles,Japan,Jan-07,Boulevard,0.0
3523,Los Angeles,Japan,Jan-07,CRS550,22.0
3524,Los Angeles,Japan,Jan-07,CRX500,0.0
3525,Los Angeles,Japan,Jan-07,CRX600,0.0
3526,Los Angeles,Japan,Jan-07,CRX650,0.0
3527,Los Angeles,Japan,Jan-07,Enduro 350,0.0
3528,Los Angeles,Japan,Jan-07,Enduro 450,0.0
3529,Los Angeles,Japan,Jan-07,Enduro 550,0.0
3530,Los Angeles,Japan,Jan-07,KingTwin,0.0
3531,Los Angeles,Japan,Jan-07,MegaTwin,0.0
3532,Los Angeles,Japan,Jan-07,RoadLiner,0.0
3533,Los Angeles,Japan,Jan-07,RoadStar,0.0
3534,Los Angeles,Japan,Jan-07,ST1200,304.0
3535,Los Angeles,Japan,Jan-07,ST1200R,0.0
3536,Los Angeles,Japan,Jan-07,ST900,0.0
3537,Los Angeles,Japan,Jan-07,Victory,0.0
3538,Los Angeles,Japan,Mar-07,200S,0.0
3539,Los Angeles,Japan,Mar-07,300S,0.0
3540,Los Angeles,Japan,Mar-07,600S,0.0
3541,Los Angeles,Japan,Mar-07,626S,0.0
3542,Los Angeles,Japan,Mar-07,676RS,0.0
3543,Los Angeles,Japan,Mar-07,676S,0.0
3544,Los Angeles,Japan,Mar-07,900S,0.0
3545,Los Angeles,Japan,Mar-07,929S,0.0
3546,Los Angeles,Japan,Mar-07,996RS,0.0
3547,Los Angeles,Japan,Mar-07,996S,0.0
3548,Los Angeles,Japan,Mar-07,Bandit 1200,0.0
3549,Los Angeles,Japan,Mar-07,Bandit 1200S,94.0
3550,Los Angeles,Japan,Mar-07,Bandit 900,0.0
3551,Los Angeles,Japan,Mar-07,Boulevard,0.0
3552,Los Angeles,Japan,Mar-07,CRS550,0.0
3553,Los Angeles,Japan,Mar-07,CRX500,0.0
3554,Los Angeles,Japan,Mar-07,CRX600,0.0
3555,Los Angeles,Japan,Mar-07,CRX650,0.0
3556,Los Angeles,Japan,Mar-07,Enduro 350,0.0
3557,Los Angeles,Japan,Mar-07,Enduro 450,0.0
3558,Los Angeles,Japan,Mar-07,Enduro 550,0.0
3559,Los Angeles,Japan,Mar-07,KingTwin,0.0
3560,Los Angeles,Japan,Mar-07,MegaTwin,0.0
3561,Los Angeles,Japan,Mar-07,RoadLiner,0.0
3562,Los Angeles,Japan,Mar-07,RoadStar,0.0
3563,Los Angeles,Japan,Mar-07,ST1200,0.0
3564,Los Angeles,Japan,Mar-07,ST1200R,0.0
3565,Los Angeles,Japan,Mar-07,ST900,0.0
3566,Los Angeles,Japan,Mar-07,Victory,0.0
3567,Los Angeles,Spain,Feb-07,200S,0.0
3568,Los Angeles,Spain,Feb-07,300S,0.0
3569,Los Angeles,Spain,Feb-07,600S,0.0
3570,Los Angeles,Spain,Feb-07,626S,0.0
3571,Los Angeles,Spain,Feb-07,676RS,0.0
3572,Los Angeles,Spain,Feb-07,676S,0.0
3573,Los Angeles,Spain,Feb-07,900S,0.0
3574,Los Angeles,Spain,Feb-07,929S,0.0
3575,Los Angeles,Spain,Feb-07,996RS,0.0
3576,Los Angeles,Spain,Feb-07,996S,0.0
3577,Los Angeles,Spain,Feb-07,Bandit 1200,0.0
3578,Los Angeles,Spain,Feb-07,Bandit 1200S,0.0
3579,Los Angeles,Spain,Feb-07,Bandit 900,0.0
3580,Los Angeles,Spain,Feb-07,Boulevard,0.0
3581,Los Angeles,Spain,Feb-07,CRS550,0.0
3582,Los Angeles,Spain,Feb-07,CRX500,0.0
3583,Los Angeles,Spain,Feb-07,CRX600,0.0
3584,Los Angeles,Spain,Feb-07,CRX650,0.0
3585,Los Angeles,Spain,Feb-07,Enduro 350,0.0
3586,Los Angeles,Spain,Feb-07,Enduro 450,0.0
3587,Los Angeles,Spain,Feb-07,Enduro 550,0.0
3588,Los Angeles,Spain,Feb-07,KingTwin,0.0
3589,Los Angeles,Spain,Feb-07,MegaTwin,0.0
3590,Los Angeles,Spain,Feb-07,RoadLiner,0.0
3591,Los Angeles,Spain,Feb-07,RoadStar,0.0
3592,Los Angeles,Spain,Feb-07,ST1200,0.0
3593,Los Angeles,Spain,Feb-07,ST1200R,0.0
3594,Los Angeles,Spain,Feb-07,ST900,0.0
3595,Los Angeles,Spain,Feb-07,Victory,0.0
3596,Los Angeles,Spain,Jan-07,200S,0.0
3597,Los Angeles,Spain,Jan-07,300S,0.0
3598,Los Angeles,Spain,Jan-07,600S,0.0
3599,Los Angeles,Spain,Jan-07,626S,0.0
3600,Los Angeles,Spain,Jan-07,676RS,0.0
3601,Los Angeles,Spain,Jan-07,676S,0.0
3602,Los Angeles,Spain,Jan-07,900S,0.0
3603,Los Angeles,Spain,Jan-07,929S,285.0
3604,Los Angeles,Spain,Jan-07,996RS,0.0
3605,Los Angeles,Spain,Jan-07,996S,0.0
3606,Los Angeles,Spain,Jan-07,Bandit 1200,0.0
3607,Los Angeles,Spain,Jan-07,Bandit 1200S,0.0
3608,Los Angeles,Spain,Jan-07,Bandit 900,0.0
3609,Los Angeles,Spain,Jan-07,Boulevard,0.0
3610,Los Angeles,Spain,Jan-07,CRS550,130.0
3611,Los Angeles,Spain,Jan-07,CRX500,0.0
3612,Los Angeles,Spain,Jan-07,CRX600,0.0
3613,Los Angeles,Spain,Jan-07,CRX650,0.0
3614,Los Angeles,Spain,Jan-07,Enduro 350,0.0
3615,Los Angeles,Spain,Jan-07,Enduro 450,0.0
3616,Los Angeles,Spain,Jan-07,Enduro 550,0.0
3617,Los Angeles,Spain,Jan-07,KingTwin,0.0
3618,Los Angeles,Spain,Jan-07,MegaTwin,0.0
3619,Los Angeles,Spain,Jan-07,RoadLiner,0.0
3620,Los Angeles,Spain,Jan-07,RoadStar,0.0
3621,Los Angeles,Spain,Jan-07,ST1200,0.0
3622,Los Angeles,Spain,Jan-07,ST1200R,0.0
3623,Los Angeles,Spain,Jan-07,ST900,0.0
3624,Los Angeles,Spain,Jan-07,Victory,0.0
3625,Los Angeles,Spain,Mar-07,200S,0.0
3626,Los Angeles,Spain,Mar-07,300S,0.0
3627,Los Angeles,Spain,Mar-07,600S,0.0
3628,Los Angeles,Spain,Mar-07,626S,0.0
3629,Los Angeles,Spain,Mar-07,676RS,0.0
3630,Los Angeles,Spain,Mar-07,676S,0.0
3631,Los Angeles,Spain,Mar-07,900S,0.0
3632,Los Angeles,Spain,Mar-07,929S,0.0
3633,Los Angeles,Spain,Mar-07,996RS,0.0
3634,Los Angeles,Spain,Mar-07,996S,0.0
3635,Los Angeles,Spain,Mar-07,Bandit 1200,0.0
3636,Los Angeles,Spain,Mar-07,Bandit 1200S,9.0
3637,Los Angeles,Spain,Mar-07,Bandit 900,0.0
3638,Los Angeles,Spain,Mar-07,Boulevard,0.0
3639,Los Angeles,Spain,Mar-07,CRS550,64.0
3640,Los Angeles,Spain,Mar-07,CRX500,0.0
3641,Los Angeles,Spain,Mar-07,CRX600,0.0
3642,Los Angeles,Spain,Mar-07,CRX650,0.0
3643,Los Angeles,Spain,Mar-07,Enduro 350,0.0
3644,Los Angeles,Spain,Mar-07,Enduro 450,0.0
3645,Los Angeles,Spain,Mar-07,Enduro 550,0.0
3646,Los Angeles,Spain,Mar-07,KingTwin,0.0
3647,Los Angeles,Spain,Mar-07,MegaTwin,0.0
3648,Los Angeles,Spain,Mar-07,RoadLiner,0.0
3649,Los Angeles,Spain,Mar-07,RoadStar,0.0
3650,Los Angeles,Spain,Mar-07,ST1200,0.0
3651,Los Angeles,Spain,Mar-07,ST1200R,0.0
3652,Los Angeles,Spain,Mar-07,ST900,0.0
3653,Los Angeles,Spain,Mar-07,Victory,0.0
3654,Los Angeles,UK,Feb-07,200S,0.0
3655,Los Angeles,UK,Feb-07,300S,0.0
3656,Los Angeles,UK,Feb-07,600S,0.0
3657,Los Angeles,UK,Feb-07,626S,0.0
3658,Los Angeles,UK,Feb-07,676RS,0.0
3659,Los Angeles,UK,Feb-07,676S,0.0
3660,Los Angeles,UK,Feb-07,900S,0.0
3661,Los Angeles,UK,Feb-07,929S,0.0
3662,Los Angeles,UK,Feb-07,996RS,0.0
3663,Los Angeles,UK,Feb-07,996S,0.0
3664,Los Angeles,UK,Feb-07,Bandit 1200,0.0
3665,Los Angeles,UK,Feb-07,Bandit 1200S,0.0
3666,Los Angeles,UK,Feb-07,Bandit 900,0.0
3667,Los Angeles,UK,Feb-07,Boulevard,0.0
3668,Los Angeles,UK,Feb-07,CRS550,0.0
3669,Los Angeles,UK,Feb-07,CRX500,0.0
3670,Los Angeles,UK,Feb-07,CRX600,0.0
3671,Los Angeles,UK,Feb-07,CRX650,0.0
3672,Los Angeles,UK,Feb-07,Enduro 350,0.0
3673,Los Angeles,UK,Feb-07,Enduro 450,0.0
3674,Los Angeles,UK,Feb-07,Enduro 550,0.0
3675,Los Angeles,UK,Feb-07,KingTwin,0.0
3676,Los Angeles,UK,Feb-07,MegaTwin,0.0
3677,Los Angeles,UK,Feb-07,RoadLiner,0.0
3678,Los Angeles,UK,Feb-07,RoadStar,0.0
3679,Los Angeles,UK,Feb-07,ST1200,101.0
3680,Los Angeles,UK,Feb-07,ST1200R,0.0
3681,Los Angeles,UK,Feb-07,ST900,0.0
3682,Los Angeles,UK,Feb-07,Victory,0.0
3683,Los Angeles,UK,Jan-07,200S,0.0
3684,Los Angeles,UK,Jan-07,300S,0.0
3685,Los Angeles,UK,Jan-07,600S,0.0
3686,Los Angeles,UK,Jan-07,626S,88.0
3687,Los Angeles,UK,Jan-07,676RS,0.0
3688,Los Angeles,UK,Jan-07,676S,0.0
3689,Los Angeles,UK,Jan-07,900S,0.0
3690,Los Angeles,UK,Jan-07,929S,0.0
3691,Los Angeles,UK,Jan-07,996RS,0.0
3692,Los Angeles,UK,Jan-07,996S,0.0
3693,Los Angeles,UK,Jan-07,Bandit 1200,0.0
3694,Los Angeles,UK,Jan-07,Bandit 1200S,132.0
3695,Los Angeles,UK,Jan-07,Bandit 900,0.0
3696,Los Angeles,UK,Jan-07,Boulevard,0.0
3697,Los Angeles,UK,Jan-07,CRS550,328.0
3698,Los Angeles,UK,Jan-07,CRX500,0.0
3699,Los Angeles,UK,Jan-07,CRX600,0.0
3700,Los Angeles,UK,Jan-07,CRX650,0.0
3701,Los Angeles,UK,Jan-07,Enduro 350,0.0
3702,Los Angeles,UK,Jan-07,Enduro 450,0.0
3703,Los Angeles,UK,Jan-07,Enduro 550,0.0
3704,Los Angeles,UK,Jan-07,KingTwin,0.0
3705,Los Angeles,UK,Jan-07,MegaTwin,0.0
3706,Los Angeles,UK,Jan-07,RoadLiner,0.0
3707,Los Angeles,UK,Jan-07,RoadStar,0.0
3708,Los Angeles,UK,Jan-07,ST1200,0.0
3709,Los Angeles,UK,Jan-07,ST1200R,0.0
3710,Los Angeles,UK,Jan-07,ST900,0.0
3711,Los Angeles,UK,Jan-07,Victory,0.0
3712,Los Angeles,UK,Mar-07,200S,0.0
3713,Los Angeles,UK,Mar-07,300S,0.0
3714,Los Angeles,UK,Mar-07,600S,0.0
3715,Los Angeles,UK,Mar-07,626S,0.0
3716,Los Angeles,UK,Mar-07,676RS,0.0
3717,Los Angeles,UK,Mar-07,676S,0.0
3718,Los Angeles,UK,Mar-07,900S,0.0
3719,Los Angeles,UK,Mar-07,929S,0.0
3720,Los Angeles,UK,Mar-07,996RS,0.0
3721,Los Angeles,UK,Mar-07,996S,0.0
3722,Los Angeles,UK,Mar-07,Bandit 1200,0.0
3723,Los Angeles,UK,Mar-07,Bandit 1200S,68.0
3724,Los Angeles,UK,Mar-07,Bandit 900,0.0
3725,Los Angeles,UK,Mar-07,Boulevard,0.0
3726,Los Angeles,UK,Mar-07,CRS550,0.0
3727,Los Angeles,UK,Mar-07,CRX500,0.0
3728,Los Angeles,UK,Mar-07,CRX600,0.0
3729,Los Angeles,UK,Mar-07,CRX650,0.0
3730,Los Angeles,UK,Mar-07,Enduro 350,0.0
3731,Los Angeles,UK,Mar-07,Enduro 450,0.0
3732,Los Angeles,UK,Mar-07,Enduro 550,0.0
3733,Los Angeles,UK,Mar-07,KingTwin,0.0
3734,Los Angeles,UK,Mar-07,MegaTwin,0.0
3735,Los Angeles,UK,Mar-07,RoadLiner,0.0
3736,Los Angeles,UK,Mar-07,RoadStar,0.0
3737,Los Angeles,UK,Mar-07,ST1200,0.0
3738,Los Angeles,UK,Mar-07,ST1200R,0.0
3739,Los Angeles,UK,Mar-07,ST900,0.0
3740,Los Angeles,UK,Mar-07,Victory,0.0
3741,Los Angeles,US,Feb-07,200S,0.0
3742,Los Angeles,US,Feb-07,300S,0.0
3743,Los Angeles,US,Feb-07,600S,0.0
3744,Los Angeles,US,Feb-07,626S,0.0
3745,Los Angeles,US,Feb-07,676RS,0.0
3746,Los Angeles,US,Feb-07,676S,0.0
3747,Los Angeles,US,Feb-07,900S,0.0
3748,Los Angeles,US,Feb-07,929S,0.0
3749,Los Angeles,US,Feb-07,996RS,0.0
3750,Los Angeles,US,Feb-07,996S,0.0
3751,Los Angeles,US,Feb-07,Bandit 1200,0.0
3752,Los Angeles,US,Feb-07,Bandit 1200S,56.0
3753,Los Angeles,US,Feb-07,Bandit 900,0.0
3754,Los Angeles,US,Feb-07,Boulevard,0.0
3755,Los Angeles,US,Feb-07,CRS550,190.0
3756,Los Angeles,US,Feb-07,CRX500,0.0
3757,Los Angeles,US,Feb-07,CRX600,0.0
3758,Los Angeles,US,Feb-07,CRX650,0.0
3759,Los Angeles,US,Feb-07,Enduro 350,0.0
3760,Los Angeles,US,Feb-07,Enduro 450,0.0
3761,Los Angeles,US,Feb-07,Enduro 550,0.0
3762,Los Angeles,US,Feb-07,KingTwin,0.0
3763,Los Angeles,US,Feb-07,MegaTwin,0.0
3764,Los Angeles,US,Feb-07,RoadLiner,0.0
3765,Los Angeles,US,Feb-07,RoadStar,0.0
3766,Los Angeles,US,Feb-07,ST1200,0.0
3767,Los Angeles,US,Feb-07,ST1200R,0.0
3768,Los Angeles,US,Feb-07,ST900,0.0
3769,Los Angeles,US,Feb-07,Victory,0.0
3770,Los Angeles,US,Jan-07,200S,6754.0
3771,Los Angeles,US,Jan-07,300S,28.0
3772,Los Angeles,US,Jan-07,600S,0.0
3773,Los Angeles,US,Jan-07,626S,0.0
3774,Los Angeles,US,Jan-07,676RS,0.0
3775,Los Angeles,US,Jan-07,676S,0.0
3776,Los Angeles,US,Jan-07,900S,0.0
3777,Los Angeles,US,Jan-07,929S,0.0
3778,Los Angeles,US,Jan-07,996RS,0.0
3779,Los Angeles,US,Jan-07,996S,0.0
3780,Los Angeles,US,Jan-07,Bandit 1200,0.0
3781,Los Angeles,US,Jan-07,Bandit 1200S,59.0
3782,Los Angeles,US,Jan-07,Bandit 900,0.0
3783,Los Angeles,US,Jan-07,Boulevard,0.0
3784,Los Angeles,US,Jan-07,CRS550,96.0
3785,Los Angeles,US,Jan-07,CRX500,0.0
3786,Los Angeles,US,Jan-07,CRX600,0.0
3787,Los Angeles,US,Jan-07,CRX650,0.0
3788,Los Angeles,US,Jan-07,Enduro 350,0.0
3789,Los Angeles,US,Jan-07,Enduro 450,0.0
3790,Los Angeles,US,Jan-07,Enduro 550,0.0
3791,Los Angeles,US,Jan-07,KingTwin,0.0
3792,Los Angeles,US,Jan-07,MegaTwin,0.0
3793,Los Angeles,US,Jan-07,RoadLiner,0.0
3794,Los Angeles,US,Jan-07,RoadStar,0.0
3795,Los Angeles,US,Jan-07,ST1200,0.0
3796,Los Angeles,US,Jan-07,ST1200R,0.0
3797,Los Angeles,US,Jan-07,ST900,0.0
3798,Los Angeles,US,Jan-07,Victory,0.0
3799,Los Angeles,US,Mar-07,200S,0.0
3800,Los Angeles,US,Mar-07,300S,22.0
3801,Los Angeles,US,Mar-07,600S,0.0
3802,Los Angeles,US,Mar-07,626S,0.0
3803,Los Angeles,US,Mar-07,676RS,0.0
3804,Los Angeles,US,Mar-07,676S,0.0
3805,Los Angeles,US,Mar-07,900S,0.0
3806,Los Angeles,US,Mar-07,929S,107.0
3807,Los Angeles,US,Mar-07,996RS,0.0
3808,Los Angeles,US,Mar-07,996S,0.0
3809,Los Angeles,US,Mar-07,Bandit 1200,0.0
3810,Los Angeles,US,Mar-07,Bandit 1200S,0.0
3811,Los Angeles,US,Mar-07,Bandit 900,0.0
3812,Los Angeles,US,Mar-07,Boulevard,0.0
3813,Los Angeles,US,Mar-07,CRS550,0.0
3814,Los Angeles,US,Mar-07,CRX500,0.0
3815,Los Angeles,US,Mar-07,CRX600,0.0
3816,Los Angeles,US,Mar-07,CRX650,0.0
3817,Los Angeles,US,Mar-07,Enduro 350,0.0
3818,Los Angeles,US,Mar-07,Enduro 450,0.0
3819,Los Angeles,US,Mar-07,Enduro 550,0.0
3820,Los Angeles,US,Mar-07,KingTwin,0.0
3821,Los Angeles,US,Mar-07,MegaTwin,0.0
3822,Los Angeles,US,Mar-07,RoadLiner,0.0
3823,Los Angeles,US,Mar-07,RoadStar,0.0
3824,Los Angeles,US,Mar-07,ST1200,0.0
3825,Los Angeles,US,Mar-07,ST1200R,0.0
3826,Los Angeles,US,Mar-07,ST900,0.0
3827,Los Angeles,US,Mar-07,Victory,0.0
3828,Mexico,Argentina,Feb-07,200S,0.0
3829,Mexico,Argentina,Feb-07,300S,0.0
3830,Mexico,Argentina,Feb-07,600S,0.0
3831,Mexico,Argentina,Feb-07,626S,0.0
3832,Mexico,Argentina,Feb-07,676RS,0.0
3833,Mexico,Argentina,Feb-07,676S,0.0
3834,Mexico,Argentina,Feb-07,900S,0.0
3835,Mexico,Argentina,Feb-07,929S,0.0
3836,Mexico,Argentina,Feb-07,996RS,0.0
3837,Mexico,Argentina,Feb-07,996S,0.0
3838,Mexico,Argentina,Feb-07,Bandit 1200,0.0
3839,Mexico,Argentina,Feb-07,Bandit 1200S,0.0
3840,Mexico,Argentina,Feb-07,Bandit 900,146.0
3841,Mexico,Argentina,Feb-07,Boulevard,0.0
3842,Mexico,Argentina,Feb-07,CRS550,0.0
3843,Mexico,Argentina,Feb-07,CRX500,0.0
3844,Mexico,Argentina,Feb-07,CRX600,0.0
3845,Mexico,Argentina,Feb-07,CRX650,0.0
3846,Mexico,Argentina,Feb-07,Enduro 350,0.0
3847,Mexico,Argentina,Feb-07,Enduro 450,0.0
3848,Mexico,Argentina,Feb-07,Enduro 550,0.0
3849,Mexico,Argentina,Feb-07,KingTwin,0.0
3850,Mexico,Argentina,Feb-07,MegaTwin,0.0
3851,Mexico,Argentina,Feb-07,RoadLiner,0.0
3852,Mexico,Argentina,Feb-07,RoadStar,0.0
3853,Mexico,Argentina,Feb-07,ST1200,182.0
3854,Mexico,Argentina,Feb-07,ST1200R,0.0
3855,Mexico,Argentina,Feb-07,ST900,0.0
3856,Mexico,Argentina,Feb-07,Victory,43.0
3857,Mexico,Argentina,Jan-07,200S,0.0
3858,Mexico,Argentina,Jan-07,300S,0.0
3859,Mexico,Argentina,Jan-07,600S,0.0
3860,Mexico,Argentina,Jan-07,626S,0.0
3861,Mexico,Argentina,Jan-07,676RS,0.0
3862,Mexico,Argentina,Jan-07,676S,0.0
3863,Mexico,Argentina,Jan-07,900S,104.0
3864,Mexico,Argentina,Jan-07,929S,0.0
3865,Mexico,Argentina,Jan-07,996RS,157.0
3866,Mexico,Argentina,Jan-07,996S,0.0
3867,Mexico,Argentina,Jan-07,Bandit 1200,0.0
3868,Mexico,Argentina,Jan-07,Bandit 1200S,0.0
3869,Mexico,Argentina,Jan-07,Bandit 900,66.0
3870,Mexico,Argentina,Jan-07,Boulevard,0.0
3871,Mexico,Argentina,Jan-07,CRS550,0.0
3872,Mexico,Argentina,Jan-07,CRX500,0.0
3873,Mexico,Argentina,Jan-07,CRX600,0.0
3874,Mexico,Argentina,Jan-07,CRX650,183.0
3875,Mexico,Argentina,Jan-07,Enduro 350,0.0
3876,Mexico,Argentina,Jan-07,Enduro 450,0.0
3877,Mexico,Argentina,Jan-07,Enduro 550,0.0
3878,Mexico,Argentina,Jan-07,KingTwin,0.0
3879,Mexico,Argentina,Jan-07,MegaTwin,0.0
3880,Mexico,Argentina,Jan-07,RoadLiner,0.0
3881,Mexico,Argentina,Jan-07,RoadStar,0.0
3882,Mexico,Argentina,Jan-07,ST1200,0.0
3883,Mexico,Argentina,Jan-07,ST1200R,94.0
3884,Mexico,Argentina,Jan-07,ST900,0.0
3885,Mexico,Argentina,Jan-07,Victory,30.0
3886,Mexico,Argentina,Mar-07,200S,0.0
3887,Mexico,Argentina,Mar-07,300S,0.0
3888,Mexico,Argentina,Mar-07,600S,0.0
3889,Mexico,Argentina,Mar-07,626S,0.0
3890,Mexico,Argentina,Mar-07,676RS,0.0
3891,Mexico,Argentina,Mar-07,676S,0.0
3892,Mexico,Argentina,Mar-07,900S,0.0
3893,Mexico,Argentina,Mar-07,929S,0.0
3894,Mexico,Argentina,Mar-07,996RS,0.0
3895,Mexico,Argentina,Mar-07,996S,0.0
3896,Mexico,Argentina,Mar-07,Bandit 1200,0.0
3897,Mexico,Argentina,Mar-07,Bandit 1200S,0.0
3898,Mexico,Argentina,Mar-07,Bandit 900,0.0
3899,Mexico,Argentina,Mar-07,Boulevard,0.0
3900,Mexico,Argentina,Mar-07,CRS550,0.0
3901,Mexico,Argentina,Mar-07,CRX500,0.0
3902,Mexico,Argentina,Mar-07,CRX600,0.0
3903,Mexico,Argentina,Mar-07,CRX650,0.0
3904,Mexico,Argentina,Mar-07,Enduro 350,0.0
3905,Mexico,Argentina,Mar-07,Enduro 450,0.0
3906,Mexico,Argentina,Mar-07,Enduro 550,0.0
3907,Mexico,Argentina,Mar-07,KingTwin,0.0
3908,Mexico,Argentina,Mar-07,MegaTwin,0.0
3909,Mexico,Argentina,Mar-07,RoadLiner,0.0
3910,Mexico,Argentina,Mar-07,RoadStar,0.0
3911,Mexico,Argentina,Mar-07,ST1200,0.0
3912,Mexico,Argentina,Mar-07,ST1200R,54.0
3913,Mexico,Argentina,Mar-07,ST900,0.0
3914,Mexico,Argentina,Mar-07,Victory,0.0
3915,Mexico,Brazil,Feb-07,200S,0.0
3916,Mexico,Brazil,Feb-07,300S,0.0
3917,Mexico,Brazil,Feb-07,600S,0.0
3918,Mexico,Brazil,Feb-07,626S,0.0
3919,Mexico,Brazil,Feb-07,676RS,0.0
3920,Mexico,Brazil,Feb-07,676S,0.0
3921,Mexico,Brazil,Feb-07,900S,83.0
3922,Mexico,Brazil,Feb-07,929S,0.0
3923,Mexico,Brazil,Feb-07,996RS,98.0
3924,Mexico,Brazil,Feb-07,996S,0.0
3925,Mexico,Brazil,Feb-07,Bandit 1200,0.0
3926,Mexico,Brazil,Feb-07,Bandit 1200S,0.0
3927,Mexico,Brazil,Feb-07,Bandit 900,0.0
3928,Mexico,Brazil,Feb-07,Boulevard,0.0
3929,Mexico,Brazil,Feb-07,CRS550,0.0
3930,Mexico,Brazil,Feb-07,CRX500,0.0
3931,Mexico,Brazil,Feb-07,CRX600,0.0
3932,Mexico,Brazil,Feb-07,CRX650,0.0
3933,Mexico,Brazil,Feb-07,Enduro 350,0.0
3934,Mexico,Brazil,Feb-07,Enduro 450,0.0
3935,Mexico,Brazil,Feb-07,Enduro 550,0.0
3936,Mexico,Brazil,Feb-07,KingTwin,0.0
3937,Mexico,Brazil,Feb-07,MegaTwin,0.0
3938,Mexico,Brazil,Feb-07,RoadLiner,0.0
3939,Mexico,Brazil,Feb-07,RoadStar,0.0
3940,Mexico,Brazil,Feb-07,ST1200,0.0
3941,Mexico,Brazil,Feb-07,ST1200R,0.0
3942,Mexico,Brazil,Feb-07,ST900,0.0
3943,Mexico,Brazil,Feb-07,Victory,0.0
3944,Mexico,Brazil,Jan-07,200S,0.0
3945,Mexico,Brazil,Jan-07,300S,0.0
3946,Mexico,Brazil,Jan-07,600S,0.0
3947,Mexico,Brazil,Jan-07,626S,0.0
3948,Mexico,Brazil,Jan-07,676RS,0.0
3949,Mexico,Brazil,Jan-07,676S,0.0
3950,Mexico,Brazil,Jan-07,900S,37.0
3951,Mexico,Brazil,Jan-07,929S,0.0
3952,Mexico,Brazil,Jan-07,996RS,97.0
3953,Mexico,Brazil,Jan-07,996S,0.0
3954,Mexico,Brazil,Jan-07,Bandit 1200,0.0
3955,Mexico,Brazil,Jan-07,Bandit 1200S,0.0
3956,Mexico,Brazil,Jan-07,Bandit 900,217.0
3957,Mexico,Brazil,Jan-07,Boulevard,0.0
3958,Mexico,Brazil,Jan-07,CRS550,0.0
3959,Mexico,Brazil,Jan-07,CRX500,0.0
3960,Mexico,Brazil,Jan-07,CRX600,0.0
3961,Mexico,Brazil,Jan-07,CRX650,207.0
3962,Mexico,Brazil,Jan-07,Enduro 350,0.0
3963,Mexico,Brazil,Jan-07,Enduro 450,0.0
3964,Mexico,Brazil,Jan-07,Enduro 550,0.0
3965,Mexico,Brazil,Jan-07,KingTwin,0.0
3966,Mexico,Brazil,Jan-07,MegaTwin,0.0
3967,Mexico,Brazil,Jan-07,RoadLiner,0.0
3968,Mexico,Brazil,Jan-07,RoadStar,0.0
3969,Mexico,Brazil,Jan-07,ST1200,0.0
3970,Mexico,Brazil,Jan-07,ST1200R,29.0
3971,Mexico,Brazil,Jan-07,ST900,0.0
3972,Mexico,Brazil,Jan-07,Victory,207.0
3973,Mexico,Brazil,Mar-07,200S,0.0
3974,Mexico,Brazil,Mar-07,300S,0.0
3975,Mexico,Brazil,Mar-07,600S,0.0
