geo_code,store_id,store_geo_code,brand,alpha,distance,drive_time,beta,agg_beta,baseline_cf_beta,retail_market,optimized_cf_beta,baseline_revenue,optimized_revenue,incremental_revenue
60881201,0,60880504,Donelans,1.0,3314.6,6.6292,0.902248,3.1210624,1.0,7482368.25791,1.0,1638158.11087,1638158.11087,0.0
60881201,4,60883501,Costco,0.9,3605.4,7.2108,0.7806168,3.1210624,1.0,7482368.25791,1.0,1417319.56447,1417319.56447,0.0
60881201,9,60883403,WalMart,0.8,3016.9,6.0338,0.7503776,3.1210624,1.0,7482368.25791,1.0,1362416.04487,1362416.04487,0.0
60881201,10,60880702,Target,0.7,2645.0,5.29,0.68782,3.1210624,1.0,7482368.25791,1.0,1248833.92573,1248833.92573,0.0
60881105,0,60880504,Donelans,1.0,2498.0,4.996,1.0,3.3347404,1.0,6058236.23348,1.0,1397600.70372,1397600.70372,0.0
60881105,6,60880502,Costco,0.9,2819.9,5.6398,0.8654508,3.3347404,1.0,6058236.23348,1.0,1209554.64712,1209554.64712,0.0
60881105,7,60880502,WalMart,0.8,2819.9,5.6398,0.7692896,3.3347404,1.0,6058236.23348,1.0,1075159.68632,1075159.68632,0.0
60881105,10,60880702,Target,0.7,1777.7,3.5554,0.7,3.3347404,1.0,6058236.23348,1.0,978320.492604,978320.492604,0.0
60881104,0,60880504,Donelans,1.0,2682.6,5.3652,0.978088,3.2808616,1.0,5227337.31764,1.0,1194338.05156,1194338.05156,0.0
60881104,6,60880502,Costco,0.9,2976.6,5.9532,0.8485272,3.2808616,1.0,5227337.31764,1.0,1036132.04818,1036132.04818,0.0
60881104,7,60880502,WalMart,0.8,2976.6,5.9532,0.7542464,3.2808616,1.0,5227337.31764,1.0,921006.265051,921006.265051,0.0
60881104,10,60880702,Target,0.7,2279.8,4.5596,0.7,3.2808616,1.0,5227337.31764,1.0,854766.274702,854766.274702,0.0
60881103,0,60880504,Donelans,1.0,2349.2,4.6984,1.0,3.3696448,1.0,7155184.92451,1.0,1637475.18437,1637475.18437,0.0
60881103,6,60880502,Costco,0.9,2648.8,5.2976,0.8839296,3.3696448,1.0,7155184.92451,1.0,1447412.78473,1447412.78473,0.0
60881103,7,60880502,WalMart,0.8,2648.8,5.2976,0.7857152,3.3696448,1.0,7155184.92451,1.0,1286589.14198,1286589.14198,0.0
60881103,10,60880702,Target,0.7,1987.5,3.975,0.7,3.3696448,1.0,7155184.92451,1.0,1146232.62906,1146232.62906,0.0
60881102,0,60880504,Donelans,1.0,2262.2,4.5244,1.0,3.3942268,1.0,10060857.2093,1.0,2289562.5709,2289562.5709,0.0
60881102,6,60880502,Costco,0.9,2528.3,5.0566,0.8969436,3.3942268,1.0,10060857.2093,1.0,2053608.49477,2053608.49477,0.0
60881102,7,60880502,WalMart,0.8,2528.3,5.0566,0.7972832,3.3942268,1.0,10060857.2093,1.0,1825429.77313,1825429.77313,0.0
60881102,10,60880702,Target,0.7,2253.9,4.5078,0.7,3.3942268,1.0,10060857.2093,1.0,1602693.79963,1602693.79963,0.0
60881101,0,60880504,Donelans,1.0,2190.4,4.3808,1.0,3.4,0.976864,11242577.5557,1.0,2568637.62633,2555131.26266,-13506.3636643
60881101,6,60880502,Costco,0.9,2422.3,4.8446,0.9,3.4,0.976864,11242577.5557,1.0,2311773.8637,2299618.1364,-12155.7272978
60881101,7,60880502,WalMart,0.8,2422.3,4.8446,0.8,3.4,0.976864,11242577.5557,1.0,2054910.10106,2044105.01013,-10805.0909314
60881101,10,60880702,Target,0.7,2456.3,4.9126,0.7,3.4,0.976864,11242577.5557,1.0,1798046.33843,1788591.88386,-9454.45456498
60881005,0,60880504,Donelans,1.0,2335.7,4.6714,1.0,3.3642796,0.929788,7626733.47233,1.0,1776109.31703,1747535.48611,-28573.8309176
60881005,6,60880502,Costco,0.9,2675.1,5.3502,0.8810892,3.3642796,0.929788,7626733.47233,1.0,1564910.73726,1539734.64343,-25176.0938241
60881005,7,60880502,WalMart,0.8,2675.1,5.3502,0.7831904,3.3642796,0.929788,7626733.47233,1.0,1391031.76645,1368653.01638,-22378.7500659
60881005,10,60880702,Target,0.7,908.2,1.8164,0.7,3.3642796,0.929788,7626733.47233,1.0,1243276.52192,1223274.84028,-20001.6816423
60881004,0,60880504,Donelans,1.0,1693.7,3.3874,1.0,3.4,1.0,8423690.50148,1.0,1914475.11397,1914475.11397,0.0
60881004,6,60880502,Costco,0.9,2029.3,4.0586,0.9,3.4,1.0,8423690.50148,1.0,1723027.60257,1723027.60257,0.0
60881004,7,60880502,WalMart,0.8,2029.3,4.0586,0.8,3.4,1.0,8423690.50148,1.0,1531580.09118,1531580.09118,0.0
60881004,10,60880702,Target,0.7,1071.5,2.143,0.7,3.4,1.0,8423690.50148,1.0,1340132.57978,1340132.57978,0.0
60881003,0,60880504,Donelans,1.0,1970.7,3.9414,1.0,3.4,0.976024,4058620.80402,1.0,927467.674771,922413.819096,-5053.85567507
60881003,6,60880502,Costco,0.9,2285.1,4.5702,0.9,3.4,0.976024,4058620.80402,1.0,834720.907294,830172.437186,-4548.47010756
60881003,7,60880502,WalMart,0.8,2285.1,4.5702,0.8,3.4,0.976024,4058620.80402,1.0,741974.139817,737931.055277,-4043.08454006
60881003,10,60880702,Target,0.7,1584.6,3.1692,0.7,3.4,0.976024,4058620.80402,1.0,649227.372339,645689.673367,-3537.69897255
60881002,0,60880504,Donelans,1.0,1608.6,3.2172,1.0,3.4,1.0,5136444.06703,1.0,1167373.6516,1167373.6516,0.0
60881002,6,60880502,Costco,0.9,1880.7,3.7614,0.9,3.4,1.0,5136444.06703,1.0,1050636.28644,1050636.28644,0.0
60881002,7,60880502,WalMart,0.8,1880.7,3.7614,0.8,3.4,1.0,5136444.06703,1.0,933898.921277,933898.921277,0.0
60881002,10,60880702,Target,0.7,1850.1,3.7002,0.7,3.4,1.0,5136444.06703,1.0,817161.556118,817161.556118,0.0
60881001,0,60880504,Donelans,1.0,1215.3,2.4306,1.0,3.4,1.0,5287879.22109,1.0,1201790.73206,1201790.73206,0.0
60881001,6,60880502,Costco,0.9,1547.0,3.094,0.9,3.4,1.0,5287879.22109,1.0,1081611.65886,1081611.65886,0.0
60881001,7,60880502,WalMart,0.8,1547.0,3.094,0.8,3.4,1.0,5287879.22109,1.0,961432.585652,961432.585652,0.0
60881001,10,60880702,Target,0.7,1159.7,2.3194,0.7,3.4,1.0,5287879.22109,1.0,841253.512445,841253.512445,0.0
60880905,0,60880504,Donelans,1.0,3278.6,6.5572,0.906568,3.0984676,0.845344,6223350.12597,1.0,1430567.84888,1376585.25762,-53982.5912584
60880905,6,60880502,Costco,0.9,3520.1,7.0402,0.7898292,3.0984676,0.845344,6223350.12597,1.0,1246353.56601,1199322.31533,-47031.2506812
60880905,7,60880502,WalMart,0.8,3520.1,7.0402,0.7020704,3.0984676,0.845344,6223350.12597,1.0,1107869.83645,1066064.28029,-41805.556161
60880905,10,60880702,Target,0.7,1742.9,3.4858,0.7,3.0984676,0.845344,6223350.12597,1.0,1104602.73715,1062920.46524,-41682.27191
60880904,0,60880504,Donelans,1.0,2991.6,5.9832,0.941008,3.1936996,0.882448,3413911.83027,1.0,788126.10799,766034.444523,-22091.6634674
60880904,6,60880502,Costco,0.9,3222.1,6.4442,0.8220132,3.1936996,0.882448,3413911.83027,1.0,688463.928078,669165.857306,-19298.0707711
60880904,7,60880502,WalMart,0.8,3222.1,6.4442,0.7306784,3.1936996,0.882448,3413911.83027,1.0,611967.936069,594814.095384,-17153.8406854
60880904,10,60880702,Target,0.7,1550.9,3.1018,0.7,3.1936996,0.882448,3413911.83027,1.0,586273.735816,569840.119495,-16433.6163212
60880903,0,60880504,Donelans,1.0,4029.5,8.059,0.81646,2.8516468,0.750976,3906632.97519,1.0,885357.623041,828115.796838,-57241.8262028
60880903,6,60880502,Costco,0.9,4288.3,8.5766,0.7068636,2.8516468,0.750976,3906632.97519,1.0,766512.84412,716954.796769,-49558.0473511
60880903,10,60880702,Target,0.7,2369.8,4.7396,0.7,2.8516468,0.750976,3906632.97519,1.0,759070.053804,709993.211899,-49076.8419052
60880903,7,60880502,WalMart,0.8,4288.3,8.5766,0.6283232,2.8516468,0.750976,3906632.97519,1.0,681344.750329,637293.152683,-44051.5976454
60880902,0,60880504,Donelans,1.0,2850.9,5.7018,0.957892,3.23386,0.89206,7114576.61957,1.0,1651751.85832,1609641.32666,-42110.531663
60880902,6,60880502,Costco,0.9,3108.0,6.216,0.834336,3.23386,0.89206,7114576.61957,1.0,1438696.67819,1402017.87458,-36678.8036079
60880902,7,60880502,WalMart,0.8,3108.0,6.216,0.741632,3.23386,0.89206,7114576.61957,1.0,1278841.49172,1246238.11074,-32603.3809848
60880902,10,60880702,Target,0.7,1270.9,2.5418,0.7,3.23386,0.89206,7114576.61957,1.0,1207052.88365,1176279.71489,-30773.168754
60880901,0,60880504,Donelans,1.0,2608.7,5.2174,0.986956,3.3095584,0.917248,7302999.73025,1.0,1705244.74501,1672500.69097,-32744.0540402
60880901,6,60880502,Costco,0.9,2879.4,5.7588,0.8590248,3.3095584,0.917248,7302999.73025,1.0,1484207.52904,1455707.82442,-28499.7046201
60880901,7,60880502,WalMart,0.8,2879.4,5.7588,0.7635776,3.3095584,0.917248,7302999.73025,1.0,1319295.58137,1293962.5106,-25333.0707734
60880901,10,60880702,Target,0.7,977.4,1.9548,0.7,3.3095584,0.917248,7302999.73025,1.0,1209447.35278,1186223.58411,-23223.7686666
60880801,0,60880504,Donelans,1.0,1512.9,3.0258,1.0,3.4,1.0,3798157.56848,1.0,863217.6292,863217.6292,0.0
60880801,6,60880502,Costco,0.9,1598.2,3.1964,0.9,3.4,1.0,3798157.56848,1.0,776895.86628,776895.86628,0.0
60880801,7,60880502,WalMart,0.8,1598.2,3.1964,0.8,3.4,1.0,3798157.56848,1.0,690574.10336,690574.10336,0.0
60880801,10,60880702,Target,0.7,1585.4,3.1708,0.7,3.4,1.0,3798157.56848,1.0,604252.34044,604252.34044,0.0
60880702,0,60880504,Donelans,1.0,1795.2,3.5904,1.0,3.4,1.0,10832567.8449,1.0,2461947.23749,2461947.23749,0.0
60880702,6,60880502,Costco,0.9,2108.3,4.2166,0.9,3.4,1.0,10832567.8449,1.0,2215752.51374,2215752.51374,0.0
60880702,7,60880502,WalMart,0.8,2108.3,4.2166,0.8,3.4,1.0,10832567.8449,1.0,1969557.78999,1969557.78999,0.0
60880702,10,60880702,Target,0.7,0.0,0.0,0.7,3.4,1.0,10832567.8449,1.0,1723363.06624,1723363.06624,0.0
60880701,0,60880504,Donelans,1.0,707.0,1.414,1.0,3.4,1.0,6389373.93772,1.0,1452130.44039,1452130.44039,0.0
60880701,6,60880502,Costco,0.9,1032.8,2.0656,0.9,3.4,1.0,6389373.93772,1.0,1306917.39635,1306917.39635,0.0
60880701,7,60880502,WalMart,0.8,1032.8,2.0656,0.8,3.4,1.0,6389373.93772,1.0,1161704.35231,1161704.35231,0.0
60880701,10,60880702,Target,0.7,1092.2,2.1844,0.7,3.4,1.0,6389373.93772,1.0,1016491.30827,1016491.30827,0.0
60880605,0,60880504,Donelans,1.0,1681.4,3.3628,1.0,3.4,1.0,3304765.3691,1.0,751083.038433,751083.038433,0.0
60880605,6,60880502,Costco,0.9,2015.0,4.03,0.9,3.4,1.0,3304765.3691,1.0,675974.73459,675974.73459,0.0
60880605,7,60880502,WalMart,0.8,2015.0,4.03,0.8,3.4,1.0,3304765.3691,1.0,600866.430746,600866.430746,0.0
60880605,10,60880702,Target,0.7,398.4,0.7968,0.7,3.4,1.0,3304765.3691,1.0,525758.126903,525758.126903,0.0
60880604,0,60880504,Donelans,1.0,980.2,1.9604,1.0,3.4,1.0,9157339.23659,1.0,2081213.46286,2081213.46286,0.0
60880604,6,60880502,Costco,0.9,1312.0,2.624,0.9,3.4,1.0,9157339.23659,1.0,1873092.11657,1873092.11657,0.0
60880604,7,60880502,WalMart,0.8,1312.0,2.624,0.8,3.4,1.0,9157339.23659,1.0,1664970.77029,1664970.77029,0.0
60880604,10,60880702,Target,0.7,848.3,1.6966,0.7,3.4,1.0,9157339.23659,1.0,1456849.424,1456849.424,0.0
60880603,0,60880504,Donelans,1.0,986.2,1.9724,1.0,3.4,1.0,10355495.0059,1.0,2353521.59224,2353521.59224,0.0
60880603,6,60880502,Costco,0.9,1326.4,2.6528,0.9,3.4,1.0,10355495.0059,1.0,2118169.43302,2118169.43302,0.0
60880603,7,60880502,WalMart,0.8,1326.4,2.6528,0.8,3.4,1.0,10355495.0059,1.0,1882817.2738,1882817.2738,0.0
60880603,10,60880702,Target,0.7,1016.4,2.0328,0.7,3.4,1.0,10355495.0059,1.0,1647465.11457,1647465.11457,0.0
60880602,0,60880504,Donelans,1.0,643.9,1.2878,1.0,3.4,1.0,3618099.10718,1.0,822295.251633,822295.251633,0.0
60880602,6,60880502,Costco,0.9,909.3,1.8186,0.9,3.4,1.0,3618099.10718,1.0,740065.726469,740065.726469,0.0
60880602,7,60880502,WalMart,0.8,909.3,1.8186,0.8,3.4,1.0,3618099.10718,1.0,657836.201306,657836.201306,0.0
60880602,10,60880702,Target,0.7,1716.4,3.4328,0.7,3.4,1.0,3618099.10718,1.0,575606.676143,575606.676143,0.0
60880601,0,60880504,Donelans,1.0,452.9,0.9058,1.0,3.4,1.0,10473386.3875,1.0,2380315.08807,2380315.08807,0.0
60880601,6,60880502,Costco,0.9,654.1,1.3082,0.9,3.4,1.0,10473386.3875,1.0,2142283.57927,2142283.57927,0.0
60880601,7,60880502,WalMart,0.8,654.1,1.3082,0.8,3.4,1.0,10473386.3875,1.0,1904252.07046,1904252.07046,0.0
60880601,10,60880702,Target,0.7,1888.2,3.7764,0.7,3.4,1.0,10473386.3875,1.0,1666220.56165,1666220.56165,0.0
60880509,0,60880504,Donelans,1.0,1277.5,2.555,1.0,3.4,1.0,5453019.93466,1.0,1239322.71242,1239322.71242,0.0
60880509,6,60880502,Costco,0.9,1522.3,3.0446,0.9,3.4,1.0,5453019.93466,1.0,1115390.44118,1115390.44118,0.0
60880509,7,60880502,WalMart,0.8,1522.3,3.0446,0.8,3.4,1.0,5453019.93466,1.0,991458.169939,991458.169939,0.0
60880509,10,60880702,Target,0.7,813.7,1.6274,0.7,3.4,1.0,5453019.93466,1.0,867525.898696,867525.898696,0.0
60880508,0,60880504,Donelans,1.0,975.1,1.9502,1.0,3.4,1.0,7837633.65148,1.0,1781280.37534,1781280.37534,0.0
60880508,6,60880502,Costco,0.9,1185.7,2.3714,0.9,3.4,1.0,7837633.65148,1.0,1603152.3378,1603152.3378,0.0
60880508,7,60880502,WalMart,0.8,1185.7,2.3714,0.8,3.4,1.0,7837633.65148,1.0,1425024.30027,1425024.30027,0.0
60880508,10,60880702,Target,0.7,1129.1,2.2582,0.7,3.4,1.0,7837633.65148,1.0,1246896.26274,1246896.26274,0.0
60880507,0,60880504,Donelans,1.0,617.2,1.2344,1.0,3.4,1.0,8149205.9481,1.0,1852092.26093,1852092.26093,0.0
60880507,6,60880502,Costco,0.9,885.1,1.7702,0.9,3.4,1.0,8149205.9481,1.0,1666883.03484,1666883.03484,0.0
60880507,7,60880502,WalMart,0.8,885.1,1.7702,0.8,3.4,1.0,8149205.9481,1.0,1481673.80874,1481673.80874,0.0
60880507,10,60880702,Target,0.7,1243.8,2.4876,0.7,3.4,1.0,8149205.9481,1.0,1296464.58265,1296464.58265,0.0
60880506,0,60880504,Donelans,1.0,716.4,1.4328,1.0,3.4,1.0,7604927.23587,1.0,1728392.55361,1728392.55361,0.0
60880506,6,60880502,Costco,0.9,818.3,1.6366,0.9,3.4,1.0,7604927.23587,1.0,1555553.29825,1555553.29825,0.0
60880506,7,60880502,WalMart,0.8,818.3,1.6366,0.8,3.4,1.0,7604927.23587,1.0,1382714.04289,1382714.04289,0.0
60880506,10,60880702,Target,0.7,1566.4,3.1328,0.7,3.4,1.0,7604927.23587,1.0,1209874.78753,1209874.78753,0.0
60880505,0,60880504,Donelans,1.0,331.1,0.6622,1.0,3.4,1.0,7803264.88935,1.0,1773469.29303,1773469.29303,0.0
60880505,6,60880502,Costco,0.9,466.8,0.9336,0.9,3.4,1.0,7803264.88935,1.0,1596122.36373,1596122.36373,0.0
60880505,7,60880502,WalMart,0.8,466.8,0.9336,0.8,3.4,1.0,7803264.88935,1.0,1418775.43443,1418775.43443,0.0
60880505,10,60880702,Target,0.7,1692.3,3.3846,0.7,3.4,1.0,7803264.88935,1.0,1241428.50512,1241428.50512,0.0
60880504,0,60880504,Donelans,1.0,0.0,0.0,1.0,3.4,1.0,12351472.1723,1.0,2807152.76643,2807152.76643,0.0
60880504,6,60880502,Costco,0.9,340.4,0.6808,0.9,3.4,1.0,12351472.1723,1.0,2526437.48979,2526437.48979,0.0
60880504,7,60880502,WalMart,0.8,340.4,0.6808,0.8,3.4,1.0,12351472.1723,1.0,2245722.21315,2245722.21315,0.0
60880504,10,60880702,Target,0.7,1795.2,3.5904,0.7,3.4,1.0,12351472.1723,1.0,1965006.9365,1965006.9365,0.0
60880503,0,60880504,Donelans,1.0,570.8,1.1416,1.0,3.4,1.0,7538189.01506,1.0,1713224.77615,1713224.77615,0.0
60880503,6,60880502,Costco,0.9,462.8,0.9256,0.9,3.4,1.0,7538189.01506,1.0,1541902.29854,1541902.29854,0.0
60880503,7,60880502,WalMart,0.8,462.8,0.9256,0.8,3.4,1.0,7538189.01506,1.0,1370579.82092,1370579.82092,0.0
60880503,10,60880702,Target,0.7,1982.2,3.9644,0.7,3.4,1.0,7538189.01506,1.0,1199257.34331,1199257.34331,0.0
60880502,0,60880504,Donelans,1.0,340.4,0.6808,1.0,3.4,1.0,12004309.6708,1.0,2728252.1979,2728252.1979,0.0
60880502,6,60880502,Costco,0.9,0.0,0.0,0.9,3.4,1.0,12004309.6708,1.0,2455426.97811,2455426.97811,0.0
60880502,7,60880502,WalMart,0.8,0.0,0.0,0.8,3.4,1.0,12004309.6708,1.0,2182601.75832,2182601.75832,0.0
60880502,10,60880702,Target,0.7,2108.3,4.2166,0.7,3.4,1.0,12004309.6708,1.0,1909776.53853,1909776.53853,0.0
60880501,0,60880504,Donelans,1.0,758.4,1.5168,1.0,3.4,1.0,13872681.68,1.0,3152882.2,3152882.2,0.0
60880501,6,60880502,Costco,0.9,420.9,0.8418,0.9,3.4,1.0,13872681.68,1.0,2837593.98,2837593.98,0.0
60880501,7,60880502,WalMart,0.8,420.9,0.8418,0.8,3.4,1.0,13872681.68,1.0,2522305.76,2522305.76,0.0
60880501,10,60880702,Target,0.7,2477.7,4.9554,0.7,3.4,1.0,13872681.68,1.0,2207017.54,2207017.54,0.0
60880404,0,60880504,Donelans,1.0,903.6,1.8072,1.0,3.4,1.0,4041005.8099,1.0,918410.411341,918410.411341,0.0
60880404,6,60880502,Costco,0.9,679.1,1.3582,0.9,3.4,1.0,4041005.8099,1.0,826569.370207,826569.370207,0.0
60880404,7,60880502,WalMart,0.8,679.1,1.3582,0.8,3.4,1.0,4041005.8099,1.0,734728.329073,734728.329073,0.0
60880404,10,60880702,Target,0.7,2324.4,4.6488,0.7,3.4,1.0,4041005.8099,1.0,642887.287939,642887.287939,0.0
60880403,0,60880504,Donelans,1.0,1671.7,3.3434,1.0,3.3296164,1.0,6624556.48815,1.0,1530056.21656,1530056.21656,0.0
60880403,6,60880502,Costco,0.9,1333.8,2.6676,0.9,3.3296164,1.0,6624556.48815,1.0,1377050.59491,1377050.59491,0.0
60880403,7,60880502,WalMart,0.8,1333.8,2.6676,0.8,3.3296164,1.0,6624556.48815,1.0,1224044.97325,1224044.97325,0.0
60880403,10,60880702,Target,0.7,3337.9,6.6758,0.6296164,3.3296164,1.0,6624556.48815,1.0,963348.486869,963348.486869,0.0
60880402,0,60880504,Donelans,1.0,1685.3,3.3706,1.0,3.318982,1.0,4378325.90429,1.0,1013740.25275,1013740.25275,0.0
60880402,6,60880502,Costco,0.9,1357.8,2.7156,0.9,3.318982,1.0,4378325.90429,1.0,912366.227471,912366.227471,0.0
60880402,7,60880502,WalMart,0.8,1357.8,2.7156,0.8,3.318982,1.0,4378325.90429,1.0,810992.202197,810992.202197,0.0
60880402,10,60880702,Target,0.7,3464.5,6.929,0.618982,3.318982,1.0,4378325.90429,1.0,627486.969125,627486.969125,0.0
60880401,0,60880504,Donelans,1.0,2633.3,5.2666,0.984004,3.2298976,1.0,4585105.43596,1.0,1066636.2442,1066636.2442,0.0
60880401,6,60880502,Costco,0.9,2293.1,4.5862,0.9,3.2298976,1.0,4585105.43596,1.0,975577.964904,975577.964904,0.0
60880401,7,60880502,WalMart,0.8,2293.1,4.5862,0.8,3.2298976,1.0,4585105.43596,1.0,867180.413248,867180.413248,0.0
60880401,10,60880702,Target,0.7,4334.6,8.6692,0.5458936,3.2298976,1.0,4585105.43596,1.0,591735.297047,591735.297047,0.0
60880305,0,60880504,Donelans,1.0,1113.3,2.2266,1.0,3.3686176,1.0,10494212.4119,1.0,2402181.50746,2402181.50746,0.0
60880305,6,60880502,Costco,0.9,776.4,1.5528,0.9,3.3686176,1.0,10494212.4119,1.0,2161963.35671,2161963.35671,0.0
60880305,7,60880502,WalMart,0.8,776.4,1.5528,0.8,3.3686176,1.0,10494212.4119,1.0,1921745.20597,1921745.20597,0.0
60880305,10,60880702,Target,0.7,2873.6,5.7472,0.6686176,3.3686176,1.0,10494212.4119,1.0,1606140.83428,1606140.83428,0.0
60880304,0,60880504,Donelans,1.0,965.5,1.931,1.0,3.3783196,1.0,10828185.6028,1.0,2473137.32026,2473137.32026,0.0
60880304,6,60880502,Costco,0.9,655.9,1.3118,0.9,3.3783196,1.0,10828185.6028,1.0,2225823.58824,2225823.58824,0.0
60880304,7,60880502,WalMart,0.8,655.9,1.3118,0.8,3.3783196,1.0,10828185.6028,1.0,1978509.85621,1978509.85621,0.0
60880304,10,60880702,Target,0.7,2758.1,5.5162,0.6783196,3.3783196,1.0,10828185.6028,1.0,1677577.51782,1677577.51782,0.0
60880303,0,60880504,Donelans,1.0,873.9,1.7478,1.0,3.3864088,1.0,7170980.99219,1.0,1634818.21215,1634818.21215,0.0
60880303,6,60880502,Costco,0.9,622.2,1.2444,0.9,3.3864088,1.0,7170980.99219,1.0,1471336.39094,1471336.39094,0.0
60880303,7,60880502,WalMart,0.8,622.2,1.2444,0.8,3.3864088,1.0,7170980.99219,1.0,1307854.56972,1307854.56972,0.0
60880303,10,60880702,Target,0.7,2661.8,5.3236,0.6864088,3.3864088,1.0,7170980.99219,1.0,1122153.60722,1122153.60722,0.0
60880302,0,60880504,Donelans,1.0,589.2,1.1784,1.0,3.4,1.0,8363575.6472,1.0,1900812.64709,1900812.64709,0.0
60880302,6,60880502,Costco,0.9,325.9,0.6518,0.9,3.4,1.0,8363575.6472,1.0,1710731.38238,1710731.38238,0.0
60880302,7,60880502,WalMart,0.8,325.9,0.6518,0.8,3.4,1.0,8363575.6472,1.0,1520650.11767,1520650.11767,0.0
60880302,10,60880702,Target,0.7,2384.1,4.7682,0.7,3.4,1.0,8363575.6472,1.0,1330568.85296,1330568.85296,0.0
60880301,0,60880504,Donelans,1.0,806.5,1.613,1.0,3.3944476,1.0,7116477.01636,1.0,1619424.70684,1619424.70684,0.0
60880301,6,60880502,Costco,0.9,618.6,1.2372,0.9,3.3944476,1.0,7116477.01636,1.0,1457482.23616,1457482.23616,0.0
60880301,7,60880502,WalMart,0.8,618.6,1.2372,0.8,3.3944476,1.0,7116477.01636,1.0,1295539.76547,1295539.76547,0.0
60880301,10,60880702,Target,0.7,2566.1,5.1322,0.6944476,3.3944476,1.0,7116477.01636,1.0,1124605.60105,1124605.60105,0.0
60880206,0,60880504,Donelans,1.0,1502.9,3.0058,1.0,3.3329596,1.0,9162238.0957,1.0,2114545.00884,2114545.00884,0.0
60880206,6,60880502,Costco,0.9,1205.8,2.4116,0.9,3.3329596,1.0,9162238.0957,1.0,1903090.50796,1903090.50796,0.0
60880206,7,60880502,WalMart,0.8,1205.8,2.4116,0.8,3.3329596,1.0,9162238.0957,1.0,1691636.00708,1691636.00708,0.0
60880206,10,60880702,Target,0.7,3298.1,6.5962,0.6329596,3.3329596,1.0,9162238.0957,1.0,1338421.56298,1338421.56298,0.0
60880205,0,60880504,Donelans,1.0,1268.0,2.536,1.0,3.3528088,1.0,6424557.82357,1.0,1475956.81748,1475956.81748,0.0
60880205,6,60880502,Costco,0.9,959.8,1.9196,0.9,3.3528088,1.0,6424557.82357,1.0,1328361.13574,1328361.13574,0.0
60880205,7,60880502,WalMart,0.8,959.8,1.9196,0.8,3.3528088,1.0,6424557.82357,1.0,1180765.45399,1180765.45399,0.0
60880205,10,60880702,Target,0.7,3061.8,6.1236,0.6528088,3.3528088,1.0,6424557.82357,1.0,963517.598874,963517.598874,0.0
60880204,0,60880504,Donelans,1.0,1216.8,2.4336,1.0,3.3575548,1.0,7091326.64739,1.0,1627363.7333,1627363.7333,0.0
60880204,6,60880502,Costco,0.9,949.3,1.8986,0.9,3.3575548,1.0,7091326.64739,1.0,1464627.35997,1464627.35997,0.0
60880204,7,60880502,WalMart,0.8,949.3,1.8986,0.8,3.3575548,1.0,7091326.64739,1.0,1301890.98664,1301890.98664,0.0
60880204,10,60880702,Target,0.7,3005.3,6.0106,0.6575548,3.3575548,1.0,7091326.64739,1.0,1070080.83418,1070080.83418,0.0
60880203,0,60880504,Donelans,1.0,1441.0,2.882,1.0,3.3401584,1.0,8356554.80485,1.0,1925403.18456,1925403.18456,0.0
60880203,6,60880502,Costco,0.9,1196.3,2.3926,0.9,3.3401584,1.0,8356554.80485,1.0,1732862.8661,1732862.8661,0.0
60880203,7,60880502,WalMart,0.8,1196.3,2.3926,0.8,3.3401584,1.0,8356554.80485,1.0,1540322.54765,1540322.54765,0.0
60880203,10,60880702,Target,0.7,3212.4,6.4248,0.6401584,3.3401584,1.0,8356554.80485,1.0,1232563.02198,1232563.02198,0.0
60880202,0,60880504,Donelans,1.0,1875.8,3.7516,1.0,3.3017116,1.0,6164252.20878,1.0,1432976.63395,1432976.63395,0.0
60880202,6,60880502,Costco,0.9,1582.5,3.165,0.9,3.3017116,1.0,6164252.20878,1.0,1289678.97055,1289678.97055,0.0
60880202,7,60880502,WalMart,0.8,1582.5,3.165,0.8,3.3017116,1.0,6164252.20878,1.0,1146381.30716,1146381.30716,0.0
60880202,10,60880702,Target,0.7,3670.1,7.3402,0.6017116,3.3017116,1.0,6164252.20878,1.0,862238.663176,862238.663176,0.0
60880201,0,60880504,Donelans,1.0,1258.8,2.5176,1.0,3.3579748,1.0,8035873.37994,1.0,1843946.72955,1843946.72955,0.0
60880201,6,60880502,Costco,0.9,1056.5,2.113,0.9,3.3579748,1.0,8035873.37994,1.0,1659552.0566,1659552.0566,0.0
60880201,7,60880502,WalMart,0.8,1056.5,2.113,0.8,3.3579748,1.0,8035873.37994,1.0,1475157.38364,1475157.38364,0.0
60880201,10,60880702,Target,0.7,3000.3,6.0006,0.6579748,3.3579748,1.0,8035873.37994,1.0,1213270.48059,1213270.48059,0.0
60880103,0,60880504,Donelans,1.0,1728.1,3.4562,1.0,3.3187552,1.0,6093034.49475,1.0,1410831.17995,1410831.17995,0.0
60880103,6,60880502,Costco,0.9,1509.8,3.0196,0.9,3.3187552,1.0,6093034.49475,1.0,1269748.06196,1269748.06196,0.0
60880103,7,60880502,WalMart,0.8,1509.8,3.0196,0.8,3.3187552,1.0,6093034.49475,1.0,1128664.94396,1128664.94396,0.0
60880103,10,60880702,Target,0.7,3467.2,6.9344,0.6187552,3.3187552,1.0,6093034.49475,1.0,872959.128918,872959.128918,0.0
60880102,0,60880504,Donelans,1.0,1966.4,3.9328,1.0,3.3030472,1.0,4969667.02882,1.0,1154918.08429,1154918.08429,0.0
