Plants,Markets,Months,Products,value
Los Angeles,China,Jan-07,Bandit 900,0.0
Los Angeles,China,Jan-07,Boulevard,0.0
Los Angeles,China,Jan-07,CRS550,71.0
Los Angeles,China,Jan-07,CRX500,0.0
Los Angeles,China,Jan-07,CRX600,0.0
Los Angeles,China,Jan-07,CRX650,0.0
Los Angeles,China,Jan-07,Enduro 350,0.0
Los Angeles,China,Jan-07,Enduro 450,0.0
Los Angeles,China,Jan-07,Enduro 550,0.0
Los Angeles,China,Jan-07,KingTwin,0.0
Los Angeles,China,Jan-07,MegaTwin,0.0
Los Angeles,China,Jan-07,RoadLiner,0.0
Los Angeles,China,Jan-07,RoadStar,0.0
Los Angeles,China,Jan-07,ST1200,299.0
Los Angeles,China,Jan-07,ST1200R,0.0
Los Angeles,China,Jan-07,ST900,0.0
Los Angeles,China,Jan-07,Victory,0.0
Los Angeles,China,Mar-07,200S,0.0
Los Angeles,China,Mar-07,300S,0.0
Los Angeles,China,Mar-07,600S,0.0
Los Angeles,China,Mar-07,626S,0.0
Los Angeles,China,Mar-07,676RS,0.0
Los Angeles,China,Mar-07,676S,0.0
Los Angeles,China,Mar-07,900S,0.0
Los Angeles,China,Mar-07,929S,0.0
Los Angeles,China,Mar-07,996RS,0.0
Los Angeles,China,Mar-07,996S,0.0
Los Angeles,China,Mar-07,Bandit 1200,0.0
Los Angeles,China,Mar-07,Bandit 1200S,0.0
Los Angeles,China,Mar-07,Bandit 900,0.0
Los Angeles,China,Mar-07,Boulevard,0.0
Los Angeles,China,Mar-07,CRS550,0.0
Los Angeles,China,Mar-07,CRX500,0.0
Los Angeles,China,Mar-07,CRX600,0.0
Los Angeles,China,Mar-07,CRX650,0.0
Los Angeles,China,Mar-07,Enduro 350,0.0
Los Angeles,China,Mar-07,Enduro 450,0.0
Los Angeles,China,Mar-07,Enduro 550,0.0
Los Angeles,China,Mar-07,KingTwin,0.0
Los Angeles,China,Mar-07,MegaTwin,0.0
Los Angeles,China,Mar-07,RoadLiner,0.0
Los Angeles,China,Mar-07,RoadStar,0.0
Los Angeles,China,Mar-07,ST1200,0.0
Los Angeles,China,Mar-07,ST1200R,0.0
Los Angeles,China,Mar-07,ST900,0.0
Los Angeles,China,Mar-07,Victory,0.0
Los Angeles,France,Feb-07,200S,79.0
Los Angeles,France,Feb-07,300S,0.0
Los Angeles,France,Feb-07,600S,0.0
Los Angeles,France,Feb-07,626S,0.0
Los Angeles,France,Feb-07,676RS,0.0
Los Angeles,France,Feb-07,676S,0.0
Los Angeles,France,Feb-07,900S,0.0
Los Angeles,France,Feb-07,929S,0.0
Los Angeles,France,Feb-07,996RS,0.0
Los Angeles,France,Feb-07,996S,0.0
Los Angeles,France,Feb-07,Bandit 1200,0.0
Los Angeles,France,Feb-07,Bandit 1200S,0.0
Los Angeles,France,Feb-07,Bandit 900,0.0
Los Angeles,France,Feb-07,Boulevard,0.0
Los Angeles,France,Feb-07,CRS550,0.0
Los Angeles,France,Feb-07,CRX500,0.0
Los Angeles,France,Feb-07,CRX600,0.0
Los Angeles,France,Feb-07,CRX650,0.0
Los Angeles,France,Feb-07,Enduro 350,0.0
Los Angeles,France,Feb-07,Enduro 450,0.0
Los Angeles,France,Feb-07,Enduro 550,0.0
Los Angeles,France,Feb-07,KingTwin,0.0
Los Angeles,France,Feb-07,MegaTwin,0.0
Los Angeles,France,Feb-07,RoadLiner,0.0
Los Angeles,France,Feb-07,RoadStar,0.0
Los Angeles,France,Feb-07,ST1200,0.0
Los Angeles,France,Feb-07,ST1200R,0.0
Los Angeles,France,Feb-07,ST900,0.0
Los Angeles,France,Feb-07,Victory,0.0
Los Angeles,France,Jan-07,200S,0.0
Los Angeles,France,Jan-07,300S,321.0
Los Angeles,France,Jan-07,600S,0.0
Los Angeles,France,Jan-07,626S,69.0
Los Angeles,France,Jan-07,676RS,0.0
Los Angeles,France,Jan-07,676S,0.0
Los Angeles,France,Jan-07,900S,0.0
Los Angeles,France,Jan-07,929S,339.0
Los Angeles,France,Jan-07,996RS,0.0
Los Angeles,France,Jan-07,996S,0.0
Los Angeles,France,Jan-07,Bandit 1200,0.0
Los Angeles,France,Jan-07,Bandit 1200S,303.0
Los Angeles,France,Jan-07,Bandit 900,0.0
Los Angeles,France,Jan-07,Boulevard,0.0
Los Angeles,France,Jan-07,CRS550,202.0
Los Angeles,France,Jan-07,CRX500,0.0
Los Angeles,France,Jan-07,CRX600,0.0
Los Angeles,France,Jan-07,CRX650,0.0
Los Angeles,France,Jan-07,Enduro 350,0.0
Los Angeles,France,Jan-07,Enduro 450,0.0
Los Angeles,France,Jan-07,Enduro 550,0.0
Los Angeles,France,Jan-07,KingTwin,0.0
Los Angeles,France,Jan-07,MegaTwin,0.0
Los Angeles,France,Jan-07,RoadLiner,0.0
Los Angeles,France,Jan-07,RoadStar,0.0
Los Angeles,France,Jan-07,ST1200,244.0
Los Angeles,France,Jan-07,ST1200R,0.0
Los Angeles,France,Jan-07,ST900,0.0
Los Angeles,France,Jan-07,Victory,0.0
Los Angeles,France,Mar-07,200S,75.0
Los Angeles,France,Mar-07,300S,0.0
Los Angeles,France,Mar-07,600S,0.0
Los Angeles,France,Mar-07,626S,0.0
Los Angeles,France,Mar-07,676RS,0.0
Los Angeles,France,Mar-07,676S,0.0
Los Angeles,France,Mar-07,900S,0.0
Los Angeles,France,Mar-07,929S,0.0
Los Angeles,France,Mar-07,996RS,0.0
Los Angeles,France,Mar-07,996S,0.0
Los Angeles,France,Mar-07,Bandit 1200,0.0
Los Angeles,France,Mar-07,Bandit 1200S,0.0
Los Angeles,France,Mar-07,Bandit 900,0.0
Los Angeles,France,Mar-07,Boulevard,0.0
Los Angeles,France,Mar-07,CRS550,0.0
Los Angeles,France,Mar-07,CRX500,0.0
Los Angeles,France,Mar-07,CRX600,0.0
Los Angeles,France,Mar-07,CRX650,0.0
Los Angeles,France,Mar-07,Enduro 350,0.0
Los Angeles,France,Mar-07,Enduro 450,0.0
Los Angeles,France,Mar-07,Enduro 550,0.0
Los Angeles,France,Mar-07,KingTwin,0.0
Los Angeles,France,Mar-07,MegaTwin,0.0
Los Angeles,France,Mar-07,RoadLiner,0.0
Los Angeles,France,Mar-07,RoadStar,0.0
Los Angeles,France,Mar-07,ST1200,0.0
Los Angeles,France,Mar-07,ST1200R,0.0
Los Angeles,France,Mar-07,ST900,0.0
Los Angeles,France,Mar-07,Victory,0.0
Los Angeles,Germany,Feb-07,200S,30.0
Los Angeles,Germany,Feb-07,300S,-0.0
Los Angeles,Germany,Feb-07,600S,0.0
Los Angeles,Germany,Feb-07,626S,0.0
Los Angeles,Germany,Feb-07,676RS,0.0
Los Angeles,Germany,Feb-07,676S,0.0
Los Angeles,Germany,Feb-07,900S,0.0
Los Angeles,Germany,Feb-07,929S,0.0
Los Angeles,Germany,Feb-07,996RS,0.0
Los Angeles,Germany,Feb-07,996S,0.0
Los Angeles,Germany,Feb-07,Bandit 1200,0.0
Los Angeles,Germany,Feb-07,Bandit 1200S,0.0
Los Angeles,Germany,Feb-07,Bandit 900,0.0
Los Angeles,Germany,Feb-07,Boulevard,0.0
Los Angeles,Germany,Feb-07,CRS550,0.0
Los Angeles,Germany,Feb-07,CRX500,0.0
Los Angeles,Germany,Feb-07,CRX600,0.0
Los Angeles,Germany,Feb-07,CRX650,0.0
Los Angeles,Germany,Feb-07,Enduro 350,0.0
Los Angeles,Germany,Feb-07,Enduro 450,0.0
Los Angeles,Germany,Feb-07,Enduro 550,0.0
Los Angeles,Germany,Feb-07,KingTwin,0.0
Los Angeles,Germany,Feb-07,MegaTwin,0.0
Los Angeles,Germany,Feb-07,RoadLiner,0.0
Los Angeles,Germany,Feb-07,RoadStar,0.0
Los Angeles,Germany,Feb-07,ST1200,0.0
Los Angeles,Germany,Feb-07,ST1200R,0.0
Los Angeles,Germany,Feb-07,ST900,0.0
Los Angeles,Germany,Feb-07,Victory,0.0
Los Angeles,Germany,Jan-07,200S,22.0
Los Angeles,Germany,Jan-07,300S,36.0
Los Angeles,Germany,Jan-07,600S,0.0
Los Angeles,Germany,Jan-07,626S,73.0
Los Angeles,Germany,Jan-07,676RS,0.0
Los Angeles,Germany,Jan-07,676S,0.0
Los Angeles,Germany,Jan-07,900S,0.0
Los Angeles,Germany,Jan-07,929S,56.0
Los Angeles,Germany,Jan-07,996RS,0.0
Los Angeles,Germany,Jan-07,996S,0.0
Los Angeles,Germany,Jan-07,Bandit 1200,0.0
Los Angeles,Germany,Jan-07,Bandit 1200S,0.0
Los Angeles,Germany,Jan-07,Bandit 900,0.0
Los Angeles,Germany,Jan-07,Boulevard,0.0
Los Angeles,Germany,Jan-07,CRS550,189.0
Los Angeles,Germany,Jan-07,CRX500,0.0
Los Angeles,Germany,Jan-07,CRX600,0.0
Los Angeles,Germany,Jan-07,CRX650,0.0
Los Angeles,Germany,Jan-07,Enduro 350,0.0
Los Angeles,Germany,Jan-07,Enduro 450,0.0
Los Angeles,Germany,Jan-07,Enduro 550,0.0
Los Angeles,Germany,Jan-07,KingTwin,0.0
Los Angeles,Germany,Jan-07,MegaTwin,0.0
Los Angeles,Germany,Jan-07,RoadLiner,0.0
Los Angeles,Germany,Jan-07,RoadStar,0.0
Los Angeles,Germany,Jan-07,ST1200,72.0
Los Angeles,Germany,Jan-07,ST1200R,0.0
Los Angeles,Germany,Jan-07,ST900,0.0
Los Angeles,Germany,Jan-07,Victory,0.0
Los Angeles,Germany,Mar-07,200S,22.0
Los Angeles,Germany,Mar-07,300S,0.0
Los Angeles,Germany,Mar-07,600S,0.0
Los Angeles,Germany,Mar-07,626S,0.0
Los Angeles,Germany,Mar-07,676RS,0.0
Los Angeles,Germany,Mar-07,676S,0.0
Los Angeles,Germany,Mar-07,900S,0.0
Los Angeles,Germany,Mar-07,929S,0.0
Los Angeles,Germany,Mar-07,996RS,0.0
Los Angeles,Germany,Mar-07,996S,0.0
Los Angeles,Germany,Mar-07,Bandit 1200,0.0
Los Angeles,Germany,Mar-07,Bandit 1200S,0.0
Los Angeles,Germany,Mar-07,Bandit 900,0.0
Los Angeles,Germany,Mar-07,Boulevard,0.0
Los Angeles,Germany,Mar-07,CRS550,0.0
Los Angeles,Germany,Mar-07,CRX500,0.0
Los Angeles,Germany,Mar-07,CRX600,0.0
Los Angeles,Germany,Mar-07,CRX650,0.0
Los Angeles,Germany,Mar-07,Enduro 350,0.0
Los Angeles,Germany,Mar-07,Enduro 450,0.0
Los Angeles,Germany,Mar-07,Enduro 550,0.0
Los Angeles,Germany,Mar-07,KingTwin,0.0
Los Angeles,Germany,Mar-07,MegaTwin,0.0
Los Angeles,Germany,Mar-07,RoadLiner,0.0
Los Angeles,Germany,Mar-07,RoadStar,0.0
Los Angeles,Germany,Mar-07,ST1200,0.0
Los Angeles,Germany,Mar-07,ST1200R,0.0
Los Angeles,Germany,Mar-07,ST900,0.0
Los Angeles,Germany,Mar-07,Victory,0.0
Los Angeles,Italy,Feb-07,200S,0.0
Los Angeles,Italy,Feb-07,300S,0.0
Los Angeles,Italy,Feb-07,600S,0.0
Los Angeles,Italy,Feb-07,626S,0.0
Los Angeles,Italy,Feb-07,676RS,0.0
Los Angeles,Italy,Feb-07,676S,0.0
Los Angeles,Italy,Feb-07,900S,0.0
Los Angeles,Italy,Feb-07,929S,0.0
Los Angeles,Italy,Feb-07,996RS,0.0
Los Angeles,Italy,Feb-07,996S,0.0
Los Angeles,Italy,Feb-07,Bandit 1200,0.0
Los Angeles,Italy,Feb-07,Bandit 1200S,0.0
Los Angeles,Italy,Feb-07,Bandit 900,0.0
Los Angeles,Italy,Feb-07,Boulevard,0.0
Los Angeles,Italy,Feb-07,CRS550,0.0
Los Angeles,Italy,Feb-07,CRX500,0.0
Los Angeles,Italy,Feb-07,CRX600,0.0
Los Angeles,Italy,Feb-07,CRX650,0.0
Los Angeles,Italy,Feb-07,Enduro 350,0.0
Los Angeles,Italy,Feb-07,Enduro 450,0.0
Los Angeles,Italy,Feb-07,Enduro 550,0.0
Los Angeles,Italy,Feb-07,KingTwin,0.0
Los Angeles,Italy,Feb-07,MegaTwin,0.0
Los Angeles,Italy,Feb-07,RoadLiner,0.0
Los Angeles,Italy,Feb-07,RoadStar,0.0
Los Angeles,Italy,Feb-07,ST1200,0.0
Los Angeles,Italy,Feb-07,ST1200R,0.0
Los Angeles,Italy,Feb-07,ST900,0.0
Los Angeles,Italy,Feb-07,Victory,0.0
Los Angeles,Italy,Jan-07,200S,32.0
Los Angeles,Italy,Jan-07,300S,7.0
Los Angeles,Italy,Jan-07,600S,0.0
Los Angeles,Italy,Jan-07,626S,0.0
Los Angeles,Italy,Jan-07,676RS,0.0
Los Angeles,Italy,Jan-07,676S,0.0
Los Angeles,Italy,Jan-07,900S,0.0
Los Angeles,Italy,Jan-07,929S,130.0
Los Angeles,Italy,Jan-07,996RS,0.0
Los Angeles,Italy,Jan-07,996S,0.0
Los Angeles,Italy,Jan-07,Bandit 1200,0.0
Los Angeles,Italy,Jan-07,Bandit 1200S,0.0
Los Angeles,Italy,Jan-07,Bandit 900,0.0
Los Angeles,Italy,Jan-07,Boulevard,0.0
Los Angeles,Italy,Jan-07,CRS550,198.0
Los Angeles,Italy,Jan-07,CRX500,0.0
Los Angeles,Italy,Jan-07,CRX600,0.0
Los Angeles,Italy,Jan-07,CRX650,0.0
Los Angeles,Italy,Jan-07,Enduro 350,0.0
Los Angeles,Italy,Jan-07,Enduro 450,0.0
Los Angeles,Italy,Jan-07,Enduro 550,0.0
Los Angeles,Italy,Jan-07,KingTwin,0.0
Los Angeles,Italy,Jan-07,MegaTwin,0.0
Los Angeles,Italy,Jan-07,RoadLiner,0.0
Los Angeles,Italy,Jan-07,RoadStar,0.0
Los Angeles,Italy,Jan-07,ST1200,0.0
Los Angeles,Italy,Jan-07,ST1200R,0.0
Los Angeles,Italy,Jan-07,ST900,0.0
Los Angeles,Italy,Jan-07,Victory,0.0
Los Angeles,Italy,Mar-07,200S,0.0
Los Angeles,Italy,Mar-07,300S,0.0
Los Angeles,Italy,Mar-07,600S,0.0
Los Angeles,Italy,Mar-07,626S,0.0
Los Angeles,Italy,Mar-07,676RS,0.0
Los Angeles,Italy,Mar-07,676S,0.0
Los Angeles,Italy,Mar-07,900S,0.0
Los Angeles,Italy,Mar-07,929S,0.0
Los Angeles,Italy,Mar-07,996RS,0.0
Los Angeles,Italy,Mar-07,996S,0.0
Los Angeles,Italy,Mar-07,Bandit 1200,0.0
Los Angeles,Italy,Mar-07,Bandit 1200S,0.0
Los Angeles,Italy,Mar-07,Bandit 900,0.0
Los Angeles,Italy,Mar-07,Boulevard,0.0
Los Angeles,Italy,Mar-07,CRS550,0.0
Los Angeles,Italy,Mar-07,CRX500,0.0
Los Angeles,Italy,Mar-07,CRX600,0.0
Los Angeles,Italy,Mar-07,CRX650,0.0
Los Angeles,Italy,Mar-07,Enduro 350,0.0
Los Angeles,Italy,Mar-07,Enduro 450,0.0
Los Angeles,Italy,Mar-07,Enduro 550,0.0
Los Angeles,Italy,Mar-07,KingTwin,0.0
Los Angeles,Italy,Mar-07,MegaTwin,0.0
Los Angeles,Italy,Mar-07,RoadLiner,0.0
Los Angeles,Italy,Mar-07,RoadStar,0.0
Los Angeles,Italy,Mar-07,ST1200,0.0
Los Angeles,Italy,Mar-07,ST1200R,0.0
Los Angeles,Italy,Mar-07,ST900,0.0
Los Angeles,Italy,Mar-07,Victory,0.0
Los Angeles,Japan,Feb-07,200S,0.0
Los Angeles,Japan,Feb-07,300S,19.0
Los Angeles,Japan,Feb-07,600S,0.0
Los Angeles,Japan,Feb-07,626S,0.0
Los Angeles,Japan,Feb-07,676RS,0.0
Los Angeles,Japan,Feb-07,676S,0.0
Los Angeles,Japan,Feb-07,900S,0.0
Los Angeles,Japan,Feb-07,929S,0.0
Los Angeles,Japan,Feb-07,996RS,0.0
Los Angeles,Japan,Feb-07,996S,0.0
Los Angeles,Japan,Feb-07,Bandit 1200,0.0
Los Angeles,Japan,Feb-07,Bandit 1200S,0.0
Los Angeles,Japan,Feb-07,Bandit 900,0.0
Los Angeles,Japan,Feb-07,Boulevard,0.0
Los Angeles,Japan,Feb-07,CRS550,0.0
Los Angeles,Japan,Feb-07,CRX500,0.0
Los Angeles,Japan,Feb-07,CRX600,0.0
Los Angeles,Japan,Feb-07,CRX650,0.0
Los Angeles,Japan,Feb-07,Enduro 350,0.0
Los Angeles,Japan,Feb-07,Enduro 450,0.0
Los Angeles,Japan,Feb-07,Enduro 550,0.0
Los Angeles,Japan,Feb-07,KingTwin,0.0
Los Angeles,Japan,Feb-07,MegaTwin,0.0
Los Angeles,Japan,Feb-07,RoadLiner,0.0
Los Angeles,Japan,Feb-07,RoadStar,0.0
Los Angeles,Japan,Feb-07,ST1200,0.0
Los Angeles,Japan,Feb-07,ST1200R,0.0
Los Angeles,Japan,Feb-07,ST900,0.0
Los Angeles,Japan,Feb-07,Victory,0.0
Los Angeles,Japan,Jan-07,200S,0.0
Los Angeles,Japan,Jan-07,300S,11.0
Los Angeles,Japan,Jan-07,600S,0.0
Los Angeles,Japan,Jan-07,626S,0.0
Los Angeles,Japan,Jan-07,676RS,0.0
Los Angeles,Japan,Jan-07,676S,0.0
Los Angeles,Japan,Jan-07,900S,0.0
Los Angeles,Japan,Jan-07,929S,68.0
Los Angeles,Japan,Jan-07,996RS,0.0
Los Angeles,Japan,Jan-07,996S,0.0
Los Angeles,Japan,Jan-07,Bandit 1200,0.0
Los Angeles,Japan,Jan-07,Bandit 1200S,273.0
Los Angeles,Japan,Jan-07,Bandit 900,0.0
Los Angeles,Japan,Jan-07,Boulevard,0.0
Los Angeles,Japan,Jan-07,CRS550,53.0
Los Angeles,Japan,Jan-07,CRX500,0.0
Los Angeles,Japan,Jan-07,CRX600,0.0
Los Angeles,Japan,Jan-07,CRX650,0.0
Los Angeles,Japan,Jan-07,Enduro 350,0.0
Los Angeles,Japan,Jan-07,Enduro 450,0.0
Los Angeles,Japan,Jan-07,Enduro 550,0.0
Los Angeles,Japan,Jan-07,KingTwin,0.0
Los Angeles,Japan,Jan-07,MegaTwin,0.0
Los Angeles,Japan,Jan-07,RoadLiner,0.0
Los Angeles,Japan,Jan-07,RoadStar,0.0
Los Angeles,Japan,Jan-07,ST1200,304.0
Los Angeles,Japan,Jan-07,ST1200R,0.0
Los Angeles,Japan,Jan-07,ST900,0.0
Los Angeles,Japan,Jan-07,Victory,0.0
Los Angeles,Japan,Mar-07,200S,0.0
Los Angeles,Japan,Mar-07,300S,0.0
Los Angeles,Japan,Mar-07,600S,0.0
Los Angeles,Japan,Mar-07,626S,0.0
Los Angeles,Japan,Mar-07,676RS,0.0
Los Angeles,Japan,Mar-07,676S,0.0
Los Angeles,Japan,Mar-07,900S,0.0
Los Angeles,Japan,Mar-07,929S,0.0
Los Angeles,Japan,Mar-07,996RS,0.0
Los Angeles,Japan,Mar-07,996S,0.0
Los Angeles,Japan,Mar-07,Bandit 1200,0.0
Los Angeles,Japan,Mar-07,Bandit 1200S,0.0
Los Angeles,Japan,Mar-07,Bandit 900,0.0
Los Angeles,Japan,Mar-07,Boulevard,0.0
Los Angeles,Japan,Mar-07,CRS550,0.0
Los Angeles,Japan,Mar-07,CRX500,0.0
Los Angeles,Japan,Mar-07,CRX600,0.0
Los Angeles,Japan,Mar-07,CRX650,0.0
Los Angeles,Japan,Mar-07,Enduro 350,0.0
Los Angeles,Japan,Mar-07,Enduro 450,0.0
Los Angeles,Japan,Mar-07,Enduro 550,0.0
Los Angeles,Japan,Mar-07,KingTwin,0.0
Los Angeles,Japan,Mar-07,MegaTwin,0.0
Los Angeles,Japan,Mar-07,RoadLiner,0.0
Los Angeles,Japan,Mar-07,RoadStar,0.0
Los Angeles,Japan,Mar-07,ST1200,0.0
Los Angeles,Japan,Mar-07,ST1200R,0.0
Los Angeles,Japan,Mar-07,ST900,0.0
Los Angeles,Japan,Mar-07,Victory,0.0
Los Angeles,Spain,Feb-07,200S,0.0
Los Angeles,Spain,Feb-07,300S,-0.0
Los Angeles,Spain,Feb-07,600S,0.0
Los Angeles,Spain,Feb-07,626S,0.0
Los Angeles,Spain,Feb-07,676RS,0.0
Los Angeles,Spain,Feb-07,676S,0.0
Los Angeles,Spain,Feb-07,900S,0.0
Los Angeles,Spain,Feb-07,929S,0.0
Los Angeles,Spain,Feb-07,996RS,0.0
Los Angeles,Spain,Feb-07,996S,0.0
Los Angeles,Spain,Feb-07,Bandit 1200,0.0
Los Angeles,Spain,Feb-07,Bandit 1200S,0.0
Los Angeles,Spain,Feb-07,Bandit 900,0.0
Los Angeles,Spain,Feb-07,Boulevard,0.0
Los Angeles,Spain,Feb-07,CRS550,0.0
Los Angeles,Spain,Feb-07,CRX500,0.0
Los Angeles,Spain,Feb-07,CRX600,0.0
Los Angeles,Spain,Feb-07,CRX650,0.0
Los Angeles,Spain,Feb-07,Enduro 350,0.0
Los Angeles,Spain,Feb-07,Enduro 450,0.0
Los Angeles,Spain,Feb-07,Enduro 550,0.0
Los Angeles,Spain,Feb-07,KingTwin,0.0
Los Angeles,Spain,Feb-07,MegaTwin,0.0
Los Angeles,Spain,Feb-07,RoadLiner,0.0
Los Angeles,Spain,Feb-07,RoadStar,0.0
Los Angeles,Spain,Feb-07,ST1200,0.0
Los Angeles,Spain,Feb-07,ST1200R,0.0
Los Angeles,Spain,Feb-07,ST900,0.0
Los Angeles,Spain,Feb-07,Victory,0.0
Los Angeles,Spain,Jan-07,200S,0.0
Los Angeles,Spain,Jan-07,300S,20.0
Los Angeles,Spain,Jan-07,600S,0.0
Los Angeles,Spain,Jan-07,626S,0.0
Los Angeles,Spain,Jan-07,676RS,0.0
Los Angeles,Spain,Jan-07,676S,0.0
Los Angeles,Spain,Jan-07,900S,0.0
Los Angeles,Spain,Jan-07,929S,285.0
Los Angeles,Spain,Jan-07,996RS,0.0
Los Angeles,Spain,Jan-07,996S,0.0
Los Angeles,Spain,Jan-07,Bandit 1200,0.0
Los Angeles,Spain,Jan-07,Bandit 1200S,0.0
Los Angeles,Spain,Jan-07,Bandit 900,0.0
Los Angeles,Spain,Jan-07,Boulevard,0.0
Los Angeles,Spain,Jan-07,CRS550,194.0
Los Angeles,Spain,Jan-07,CRX500,0.0
Los Angeles,Spain,Jan-07,CRX600,0.0
Los Angeles,Spain,Jan-07,CRX650,0.0
Los Angeles,Spain,Jan-07,Enduro 350,0.0
Los Angeles,Spain,Jan-07,Enduro 450,0.0
Los Angeles,Spain,Jan-07,Enduro 550,0.0
Los Angeles,Spain,Jan-07,KingTwin,0.0
Los Angeles,Spain,Jan-07,MegaTwin,0.0
Los Angeles,Spain,Jan-07,RoadLiner,0.0
Los Angeles,Spain,Jan-07,RoadStar,0.0
Los Angeles,Spain,Jan-07,ST1200,0.0
Los Angeles,Spain,Jan-07,ST1200R,0.0
Los Angeles,Spain,Jan-07,ST900,0.0
Los Angeles,Spain,Jan-07,Victory,0.0
Los Angeles,Spain,Mar-07,200S,0.0
Los Angeles,Spain,Mar-07,300S,0.0
Los Angeles,Spain,Mar-07,600S,0.0
Los Angeles,Spain,Mar-07,626S,0.0
Los Angeles,Spain,Mar-07,676RS,0.0
Los Angeles,Spain,Mar-07,676S,0.0
Los Angeles,Spain,Mar-07,900S,0.0
Los Angeles,Spain,Mar-07,929S,0.0
Los Angeles,Spain,Mar-07,996RS,0.0
Los Angeles,Spain,Mar-07,996S,0.0
Los Angeles,Spain,Mar-07,Bandit 1200,0.0
Los Angeles,Spain,Mar-07,Bandit 1200S,0.0
Los Angeles,Spain,Mar-07,Bandit 900,0.0
Los Angeles,Spain,Mar-07,Boulevard,0.0
Los Angeles,Spain,Mar-07,CRS550,0.0
Los Angeles,Spain,Mar-07,CRX500,0.0
Los Angeles,Spain,Mar-07,CRX600,0.0
Los Angeles,Spain,Mar-07,CRX650,0.0
Los Angeles,Spain,Mar-07,Enduro 350,0.0
Los Angeles,Spain,Mar-07,Enduro 450,0.0
Los Angeles,Spain,Mar-07,Enduro 550,0.0
Los Angeles,Spain,Mar-07,KingTwin,0.0
Los Angeles,Spain,Mar-07,MegaTwin,0.0
Los Angeles,Spain,Mar-07,RoadLiner,0.0
Los Angeles,Spain,Mar-07,RoadStar,0.0
Los Angeles,Spain,Mar-07,ST1200,0.0
Los Angeles,Spain,Mar-07,ST1200R,0.0
Los Angeles,Spain,Mar-07,ST900,0.0
Los Angeles,Spain,Mar-07,Victory,0.0
Los Angeles,UK,Feb-07,200S,0.0
Los Angeles,UK,Feb-07,300S,60.0
Los Angeles,UK,Feb-07,600S,0.0
Los Angeles,UK,Feb-07,626S,0.0
Los Angeles,UK,Feb-07,676RS,0.0
Los Angeles,UK,Feb-07,676S,0.0
Los Angeles,UK,Feb-07,900S,0.0
Los Angeles,UK,Feb-07,929S,0.0
Los Angeles,UK,Feb-07,996RS,0.0
Los Angeles,UK,Feb-07,996S,0.0
Los Angeles,UK,Feb-07,Bandit 1200,0.0
Los Angeles,UK,Feb-07,Bandit 1200S,0.0
Los Angeles,UK,Feb-07,Bandit 900,0.0
Los Angeles,UK,Feb-07,Boulevard,0.0
Los Angeles,UK,Feb-07,CRS550,0.0
Los Angeles,UK,Feb-07,CRX500,0.0
Los Angeles,UK,Feb-07,CRX600,0.0
Los Angeles,UK,Feb-07,CRX650,0.0
Los Angeles,UK,Feb-07,Enduro 350,0.0
Los Angeles,UK,Feb-07,Enduro 450,0.0
Los Angeles,UK,Feb-07,Enduro 550,0.0
Los Angeles,UK,Feb-07,KingTwin,0.0
Los Angeles,UK,Feb-07,MegaTwin,0.0
Los Angeles,UK,Feb-07,RoadLiner,0.0
Los Angeles,UK,Feb-07,RoadStar,0.0
Los Angeles,UK,Feb-07,ST1200,0.0
Los Angeles,UK,Feb-07,ST1200R,0.0
Los Angeles,UK,Feb-07,ST900,0.0
Los Angeles,UK,Feb-07,Victory,0.0
Los Angeles,UK,Jan-07,200S,0.0
Los Angeles,UK,Jan-07,300S,27.0
Los Angeles,UK,Jan-07,600S,0.0
Los Angeles,UK,Jan-07,626S,88.0
Los Angeles,UK,Jan-07,676RS,0.0
Los Angeles,UK,Jan-07,676S,0.0
Los Angeles,UK,Jan-07,900S,0.0
Los Angeles,UK,Jan-07,929S,0.0
Los Angeles,UK,Jan-07,996RS,0.0
Los Angeles,UK,Jan-07,996S,0.0
Los Angeles,UK,Jan-07,Bandit 1200,0.0
Los Angeles,UK,Jan-07,Bandit 1200S,200.0
Los Angeles,UK,Jan-07,Bandit 900,0.0
Los Angeles,UK,Jan-07,Boulevard,0.0
Los Angeles,UK,Jan-07,CRS550,328.0
Los Angeles,UK,Jan-07,CRX500,0.0
Los Angeles,UK,Jan-07,CRX600,0.0
Los Angeles,UK,Jan-07,CRX650,0.0
Los Angeles,UK,Jan-07,Enduro 350,0.0
Los Angeles,UK,Jan-07,Enduro 450,0.0
Los Angeles,UK,Jan-07,Enduro 550,0.0
Los Angeles,UK,Jan-07,KingTwin,0.0
Los Angeles,UK,Jan-07,MegaTwin,0.0
Los Angeles,UK,Jan-07,RoadLiner,0.0
Los Angeles,UK,Jan-07,RoadStar,0.0
Los Angeles,UK,Jan-07,ST1200,0.0
Los Angeles,UK,Jan-07,ST1200R,0.0
Los Angeles,UK,Jan-07,ST900,0.0
Los Angeles,UK,Jan-07,Victory,0.0
Los Angeles,UK,Mar-07,200S,0.0
Los Angeles,UK,Mar-07,300S,0.0
Los Angeles,UK,Mar-07,600S,0.0
Los Angeles,UK,Mar-07,626S,0.0
Los Angeles,UK,Mar-07,676RS,0.0
Los Angeles,UK,Mar-07,676S,0.0
Los Angeles,UK,Mar-07,900S,0.0
Los Angeles,UK,Mar-07,929S,0.0
Los Angeles,UK,Mar-07,996RS,0.0
