from,to,value
Utah,Wisconsin,1882.7589851217733
Utah,Wyoming,477.9254224687052
Vermont,Alabama,1746.8039760222073
Vermont,Alaska,5315.674606739078
Vermont,Arizona,3506.12259876886
Vermont,Arkansas,1958.8166079669063
Vermont,California,4036.8027786448783
Vermont,Colorado,2750.823005219824
Vermont,Connecticut,272.3254765031069
Vermont,Delaware,574.7583222071377
Vermont,Florida,1980.1665273702365
Vermont,Georgia,1547.2083463581675
Vermont,Hawaii,7994.306959097623
Vermont,Idaho,3297.2626959141962
Vermont,Illinois,1400.0232343964076
Vermont,Indiana,1212.2049795031835
Vermont,Iowa,1677.6963325840595
Vermont,Kansas,2090.396824847405
Vermont,Kentucky,1229.043593598563
Vermont,Louisiana,2203.9649447794072
Vermont,Maine,274.2925643935476
Vermont,Maryland,650.2140219933251
Vermont,Massachusetts,223.5330451772799
Vermont,Michigan,953.6956347465807
Vermont,Minnesota,1675.42502453925
Vermont,Mississippi,1934.5224709279266
Vermont,Missouri,1746.0140331120217
Vermont,Montana,2932.0762477816274
Vermont,Nebraska,2109.3565223860023
Vermont,Nevada,3720.852298277719
Vermont,New Hampshire,113.34180871496683
Vermont,New Jersey,442.6559323374868
Vermont,New Mexico,3032.5135209351974
Vermont,New York,277.00939265494816
Vermont,North Carolina,1114.141192408259
Vermont,North Dakota,2124.038430534222
Vermont,Ohio,921.8680344142198
Vermont,Oklahoma,2263.144586875005
Vermont,Oregon,3867.881843464386
Vermont,Pennsylvania,533.3285317384109
Vermont,Rhode Island,280.62071907793654
Vermont,South Carolina,1336.9521507237075
Vermont,South Dakota,2123.0338277334304
Vermont,Tennessee,1504.9394602169052
Vermont,Texas,2608.810458618049
Vermont,Utah,3229.417193663265
Vermont,Vermont,0.0
Vermont,Virginia,835.019861394201
Vermont,Washington,3743.7688406711795
Vermont,West Virginia,924.7406908916576
Vermont,Wisconsin,1346.9202813673037
Vermont,Wyoming,2778.6534831768777
Virginia,Alabama,957.0940497202856
Virginia,Alaska,5580.430173659523
Virginia,Arizona,3019.8686368209587
Virginia,Arkansas,1308.2022743895295
Virginia,California,3664.5173851978843
Virginia,Colorado,2360.992880443146
Virginia,Connecticut,629.1680816244669
Virginia,Delaware,288.69352556300015
Virginia,Florida,1159.9699369423483
Virginia,Georgia,722.8042032614454
Virginia,Hawaii,7684.138224324672
Virginia,Idaho,3104.6014512452793
Virginia,Illinois,976.5198283654968
Virginia,Indiana,737.9157828845565
Virginia,Iowa,1365.3142499061685
Virginia,Kansas,1622.628115698209
Virginia,Kentucky,571.9095770305058
Virginia,Louisiana,1452.6053961111788
Virginia,Maine,1063.4919261925793
Virginia,Maryland,186.9349756458229
Virginia,Massachusetts,752.0842044645372
Virginia,Michigan,818.9926640181387
Virginia,Minnesota,1570.9851126149233
Virginia,Mississippi,1184.2541166801168
Virginia,Missouri,1236.722986734697
Virginia,Montana,2818.259539543646
Virginia,Nebraska,1761.9307228828166
Virginia,Nevada,3381.403606620659
Virginia,New Hampshire,842.4904858643803
Virginia,New Jersey,422.49184958167314
Virginia,New Mexico,2528.285737730965
Virginia,New York,560.7543646665756
Virginia,North Carolina,279.12787566298
Virginia,North Dakota,2064.284979494383
Virginia,Ohio,492.1253903805532
Virginia,Oklahoma,1688.5911405445554
Virginia,Oregon,3706.4597938982715
Virginia,Pennsylvania,324.5559828259045
Virginia,Rhode Island,716.3837129300375
Virginia,South Carolina,501.9655066252552
Virginia,South Dakota,1919.6194371764188
Virginia,Tennessee,791.7020160004649
Virginia,Texas,1925.2156543837025
Virginia,Utah,2908.627814971996
Virginia,Vermont,835.019861394201
Virginia,Virginia,0.0
Virginia,Washington,3653.619629424042
Virginia,West Virginia,256.50474532545564
Virginia,Wisconsin,1200.3400776467697
Virginia,Wyoming,2520.7472596797465
Washington,Alabama,3330.1429158449823
Washington,Alaska,2494.8055976667565
Washington,Arizona,1738.6846611071107
Washington,Arkansas,2778.45114175987
Washington,California,1264.0388238595729
Washington,Colorado,1601.1248728502765
Washington,Connecticut,3855.203557926585
Washington,Delaware,3767.569817359125
Washington,Florida,4068.542098469508
Washington,Georgia,3543.059223016547
Washington,Hawaii,4351.802522580862
Washington,Idaho,646.9084122090158
Washington,Illinois,2699.3790681150526
Washington,Indiana,2930.351155393895
Washington,Iowa,2300.4961187506183
Washington,Kansas,2231.2590639083014
Washington,Kentucky,3171.2382754919404
Washington,Louisiana,3094.0430758666357
Washington,Maine,3958.3137370797335
Washington,Maryland,3684.037819162286
Washington,Massachusetts,3915.0510857260374
Washington,Michigan,2895.3896659255843
Washington,Minnesota,2107.9885841620426
Washington,Mississippi,3128.2659602647336
Washington,Missouri,2558.817597810459
Washington,Montana,835.647633733603
Washington,Nebraska,1967.976988656894
Washington,Nevada,1073.058062758883
Washington,New Hampshire,3854.721318221594
Washington,New Jersey,3789.4586207732764
Washington,New Mexico,1886.0808096193475
Washington,New York,3664.295843003426
Washington,North Carolina,3658.691117080508
Washington,North Dakota,1626.9716705096414
Washington,Ohio,3165.2186013119167
Washington,Oklahoma,2417.3567005164887
Washington,Oregon,317.83495832290373
Washington,Pennsylvania,3572.7460791536755
Washington,Rhode Island,3943.4969526552572
Washington,South Carolina,3687.4412367756822
Washington,South Dakota,1736.7253158859726
Washington,Tennessee,3138.7664688012496
Washington,Texas,2728.429568884352
Washington,Utah,1115.6780107331515
Washington,Vermont,3743.7688406711795
Washington,Virginia,3653.619629424042
Washington,Washington,0.0
Washington,West Virginia,3403.106074618811
Washington,Wisconsin,2476.876926632851
Washington,Wyoming,1225.9078749265266
West Virginia,Alabama,823.0685585932393
West Virginia,Alaska,5369.182177518329
West Virginia,Arizona,2776.1753520043753
West Virginia,Arkansas,1089.7275382568218
West Virginia,California,3411.3738923421884
West Virginia,Colorado,2106.719779916713
West Virginia,Connecticut,778.5334492940398
West Virginia,Delaware,480.3227719016167
West Virginia,Florida,1194.8698838079285
West Virginia,Georgia,652.9382659623848
West Virginia,Hawaii,7430.21443570291
West Virginia,Idaho,2849.5734756402785
West Virginia,Illinois,720.110743524743
West Virginia,Indiana,481.5787699616205
West Virginia,Iowa,1110.430261563638
West Virginia,Kansas,1371.093786938554
West Virginia,Kentucky,337.92880017467746
West Virginia,Louisiana,1285.2154725889236
West Virginia,Maine,1182.5071194308418
West Virginia,Maryland,365.61957460698113
West Virginia,Massachusetts,899.8101460964895
West Virginia,Michigan,616.2251012973078
West Virginia,Minnesota,1332.788058968058
West Virginia,Mississippi,1014.6766740265008
West Virginia,Missouri,986.3543945812356
West Virginia,Montana,2568.314635781507
West Virginia,Nebraska,1505.4419677704925
West Virginia,Nevada,3126.3320753400417
West Virginia,New Hampshire,961.5668779270682
West Virginia,New Jersey,588.2440840378068
West Virginia,New Mexico,2285.487080067178
West Virginia,New York,652.7406096267623
West Virginia,North Carolina,334.15348027029256
West Virginia,North Dakota,1824.4469392865874
West Virginia,Ohio,262.16011649391567
West Virginia,Oklahoma,1453.3323194128773
West Virginia,Oregon,3451.9069864814323
West Virginia,Pennsylvania,397.06607961851455
West Virginia,Rhode Island,877.7612400262657
West Virginia,South Carolina,515.4768946960792
West Virginia,South Dakota,1667.4543933084171
West Virginia,Tennessee,593.2001520246291
West Virginia,Texas,1724.4898661398163
West Virginia,Utah,2652.579252653883
West Virginia,Vermont,924.7406908916576
West Virginia,Virginia,256.50474532545564
West Virginia,Washington,3403.106074618811
West Virginia,West Virginia,0.0
West Virginia,Wisconsin,966.2708826070889
West Virginia,Wyoming,2264.586089665681
Wisconsin,Alabama,1298.1568067509972
Wisconsin,Alaska,4414.064077289543
Wisconsin,Arizona,2209.7799466335205
Wisconsin,Arkansas,1060.754075728417
Wisconsin,California,2692.5958610122175
Wisconsin,Colorado,1423.9981231394358
Wisconsin,Connecticut,1402.190367972578
Wisconsin,Delaware,1290.815191680068
Wisconsin,Florida,1966.9155604830523
Wisconsin,Georgia,1351.4092900005269
Wisconsin,Hawaii,6653.3895621848405
Wisconsin,Idaho,1973.1023446324803
Wisconsin,Illinois,438.98820728193397
Wisconsin,Indiana,564.2534013679465
Wisconsin,Iowa,384.78584191452194
Wisconsin,Kansas,871.012020337305
Wisconsin,Kentucky,843.1547886243084
Wisconsin,Louisiana,1470.2386653068943
Wisconsin,Maine,1602.3857732134134
Wisconsin,Maryland,1210.0217175539808
Wisconsin,Massachusetts,1479.63560921084
Wisconsin,Michigan,421.04081214333263
Wisconsin,Minnesota,372.4138774912667
Wisconsin,Mississippi,1282.146145578844
Wisconsin,Missouri,683.808553023497
Wisconsin,Montana,1643.343047464731
Wisconsin,Nebraska,788.3865427992646
Wisconsin,Nevada,2374.3582359822135
Wisconsin,New Hampshire,1447.731469310571
Wisconsin,New Jersey,1315.9985859567166
Wisconsin,New Mexico,1764.7689660945427
Wisconsin,New York,1210.078244946734
Wisconsin,North Carolina,1272.0708554444382
Wisconsin,North Dakota,865.6889712881581
Wisconsin,Ohio,709.2780246485987
Wisconsin,Oklahoma,1150.543126405729
Wisconsin,Oregon,2561.3615578169715
Wisconsin,Pennsylvania,1096.2522078244572
Wisconsin,Rhode Island,1497.9927096507827
Wisconsin,South Carolina,1377.3196554833428
Wisconsin,South Dakota,781.6704165341408
Wisconsin,Tennessee,979.7674569014765
Wisconsin,Texas,1625.9150124422108
Wisconsin,Utah,1882.7589851217733
Wisconsin,Vermont,1346.9202813673037
Wisconsin,Virginia,1200.3400776467697
Wisconsin,Washington,2476.876926632851
Wisconsin,West Virginia,966.2708826070889
Wisconsin,Wisconsin,0.0
Wisconsin,Wyoming,1433.7282151294182
Wyoming,Alabama,2107.1449387145094
Wyoming,Alaska,3605.36057928188
Wyoming,Arizona,1066.4341574862615
Wyoming,Arkansas,1552.622212991337
Wyoming,California,1292.5696692552178
Wyoming,Colorado,443.86115785870675
Wyoming,Connecticut,2830.6743156802636
Wyoming,Delaware,2678.7101624810016
Wyoming,Florida,2843.3092812611694
Wyoming,Georgia,2329.7314069834333
Wyoming,Hawaii,5220.154490954313
Wyoming,Idaho,601.8806307366322
Wyoming,Illinois,1544.743783093277
Wyoming,Indiana,1783.0360431002994
Wyoming,Iowa,1159.3912645595667
Wyoming,Kansas,1007.9539791280403
Wyoming,Kentucky,1997.0536326520507
Wyoming,Louisiana,1876.4720706509327
Wyoming,Maine,3028.1440578808324
Wyoming,Maryland,2582.126497626614
Wyoming,Massachusetts,2912.309325851647
Wyoming,Michigan,1846.1127410860256
Wyoming,Minnesota,1115.5831580437273
Wyoming,Mississippi,1902.3634417029918
Wyoming,Missouri,1352.755041797334
Wyoming,Montana,525.740735997217
Wyoming,Nebraska,768.7479975951607
Wyoming,Nevada,960.2791246506556
Wyoming,New Hampshire,2880.9361005307615
Wyoming,New Jersey,2726.133635028045
Wyoming,New Mexico,885.1405477333955
Wyoming,New York,2639.405730031921
Wyoming,North Carolina,2486.236316355049
Wyoming,North Dakota,792.924314154475
Wyoming,Ohio,2051.3902297773298
Wyoming,Oklahoma,1198.3811000510825
Wyoming,Oregon,1203.6377250823891
Wyoming,Pennsylvania,2498.438384606446
Wyoming,Rhode Island,2928.5060328426453
Wyoming,South Carolina,2491.0794366515365
Wyoming,South Dakota,656.7135906053284
Wyoming,Tennessee,1932.2366857513714
Wyoming,Texas,1560.9867413067698
Wyoming,Utah,477.9254224687052
Wyoming,Vermont,2778.6534831768777
Wyoming,Virginia,2520.7472596797465
Wyoming,Washington,1225.9078749265266
Wyoming,West Virginia,2264.586089665681
Wyoming,Wisconsin,1433.7282151294182
Wyoming,Wyoming,0.0
